"Mixture","TechRepMixture","Run","Channel","Protein","Abundance","BioReplicate","Condition"
"1","1_1","1_1_1","1","sp|P08506|DACC_ECOLI",15.0704703114279,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P08622|DNAJ_ECOLI",16.0637271171,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P08660|AK3_ECOLI",14.1763634501133,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P08839|PT1_ECOLI",15.7457410709555,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P08997|MASY_ECOLI",14.944877085627,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09029|PURK_ECOLI",12.5957742823625,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09030|EX3_ECOLI",15.128951108957,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09053|AVTA_ECOLI",13.7768869119465,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09099|XYLB_ECOLI",13.5808391943807,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09126|HEM4_ECOLI",14.1111711255788,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09127|HEMX_ECOLI",13.8057292796468,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09147|GALE_ECOLI",14.8517196678882,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09148|GAL7_ECOLI",15.7659652632262,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09151|LEU1_ECOLI",13.0886032701866,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09152|NARG_ECOLI",14.0787205472237,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09155|RND_ECOLI",13.7824981542192,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09158|SPEE_ECOLI",13.7029093171793,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09169|OMPT_ECOLI",13.0977350054965,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09323|PTW3C_ECOLI",14.9556510195804,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09372|GRPE_ECOLI",14.2093506943919,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09373|PFLB_ECOLI",15.4165685250846,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09391|GLPG_ECOLI",14.0838790612778,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09394|GLPQ_ECOLI",14.881415805894,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09424|MTLD_ECOLI",15.1238740750924,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09546|PUTA_ECOLI",14.3558652686673,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09549|DEDD_ECOLI",15.2746197103943,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09551|ARGT_ECOLI",14.9119235960624,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09831|GLTB_ECOLI",14.1606433318148,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09832|GLTD_ECOLI",13.7642142493895,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09833|MODC_ECOLI",12.6819981491552,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P09980|REP_ECOLI",14.3931372484062,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A698|UVRA_ECOLI",14.676146722532,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6A0|UBIB_ECOLI",13.8861158244003,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6A3|ACKA_ECOLI",14.3717240435181,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6A6|LEUC_ECOLI",14.0612799291194,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6A8|ACP_ECOLI",15.8011218514418,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6B4|ALR1_ECOLI",14.5834130909542,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6B7|ISCS_ECOLI",15.6750137088604,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6C1|END4_ECOLI",14.4101794744432,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6C8|ARGB_ECOLI",13.5922998688157,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6D0|ARGR_ECOLI",17.5668689355561,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6D3|AROA_ECOLI",14.8977207407605,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6D7|AROK_ECOLI",13.601738991279,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6E1|AROL_ECOLI",13.3333943080154,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6E4|ASSY_ECOLI",14.3810698532996,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6E6|ATPE_ECOLI",15.7372570903782,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6E9|BIOD2_ECOLI",15.2312292949469,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6F1|CARA_ECOLI",12.2917982966583,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6F3|GLPK_ECOLI",14.6598875117527,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6F5|CH60_ECOLI",14.1555203048607,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6F9|CH10_ECOLI",15.5958197836302,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6G3|PNCC_ECOLI",13.9545480290464,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6G7|CLPP_ECOLI",13.490083970496,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6H1|CLPX_ECOLI",14.4331657703708,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6H5|HSLU_ECOLI",15.0127020223851,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6I0|KCY_ECOLI",14.7531113906321,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6I3|COAA_ECOLI",14.466370350503,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6I6|COAD_ECOLI",13.1638593712178,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6I9|COAE_ECOLI",14.0028153095755,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6J1|CYSC_ECOLI",14.1266059800758,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6J3|CYSZ_ECOLI",14.8676771983966,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6J5|DADA_ECOLI",15.1259751937187,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6J8|DDLA_ECOLI",15.2701842364781,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6K1|DAPF_ECOLI",13.3978749489213,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6K3|DEF_ECOLI",16.7208651052081,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6K6|DEOB_ECOLI",14.7161770104012,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6L0|DEOC_ECOLI",15.6859313729094,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6L2|DAPA_ECOLI",14.799741747052,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6L4|NANA_ECOLI",15.6849537089151,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6L7|UXAB_ECOLI",13.9917094214537,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6L9|HSCB_ECOLI",13.446902531172,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6M2|DSBB_ECOLI",14.9247279764659,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6M4|DTD_ECOLI",14.7160721286483,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6M8|EFG_ECOLI",15.8361337456895,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6N4|EFP_ECOLI",16.7155560309766,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6N8|EFPL_ECOLI",14.5195469513714,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6P1|EFTS_ECOLI",15.126792217336,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6P5|DER_ECOLI",15.0731274178646,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6P7|ENGB_ECOLI",14.1992265767285,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6P9|ENO_ECOLI",15.7189449732875,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6Q3|FABA_ECOLI",16.0573527316677,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6Q6|FABZ_ECOLI",13.5379891541981,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6R0|FABH_ECOLI",14.0627635142449,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6R3|FIS_ECOLI",13.5098870393638,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6S0|FLGH_ECOLI",13.8094264325252,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6S7|GPDA_ECOLI",14.3016760708862,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6T1|G6PI_ECOLI",15.0910416740713,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6T5|GCH1_ECOLI",15.02748151337,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6T9|GCSH_ECOLI",13.9490011724731,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6U3|MNMG_ECOLI",14.6931136551755,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6U5|RSMG_ECOLI",14.0691192984485,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6U8|GLGA_ECOLI",14.2177790704591,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6V1|GLGC_ECOLI",14.19647556149,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6V8|GLK_ECOLI",14.9394327352979,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6W0|GLSA2_ECOLI",13.9588830771839,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6W3|MRAY_ECOLI",14.5042819847259,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6W5|GREA_ECOLI",14.7409577193471,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6W9|GSH1_ECOLI",14.4496501107049,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6X1|HEM1_ECOLI",13.1365043727893,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6X3|HFQ_ECOLI",14.3229545401272,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6X7|IHFA_ECOLI",15.8498178844293,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6Y1|IHFB_ECOLI",15.1903336369238,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6Y5|HSLO_ECOLI",13.9550188992079,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6Y8|DNAK_ECOLI",14.3555661421497,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6Z1|HSCA_ECOLI",14.7456765895558,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6Z3|HTPG_ECOLI",14.8011399734749,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A6Z6|NIKR_ECOLI",12.7078229866089,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A705|IF2_ECOLI",14.6472434532109,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A707|IF3_ECOLI",14.9912297978791,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A715|KDSA_ECOLI",15.973734359424,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A717|KPRS_ECOLI",14.8286537916409,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A720|KTHY_ECOLI",13.8331126715445,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A722|LPXA_ECOLI",16.0654033345669,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A725|LPXC_ECOLI",14.6105218711157,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A729|NTPPB_ECOLI",14.324121054416,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A731|MGSA_ECOLI",13.8182630369074,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A734|MINE_ECOLI",16.0645316839328,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A738|MOAC_ECOLI",14.6364426259072,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A742|MSCL_ECOLI",14.8994763886695,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A744|MSRA_ECOLI",13.5370493341073,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A746|MSRB_ECOLI",12.3597976073059,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A749|MURA_ECOLI",15.4660056602794,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A752|NADD_ECOLI",15.6514828107429,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A756|KEFG_ECOLI",13.7733550846609,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A759|NAGB_ECOLI",14.3054613541718,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A761|NANE_ECOLI",14.6501344690224,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A763|NDK_ECOLI",15.1202103499515,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A776|RPPH_ECOLI",12.7438780002561,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A780|NUSB_ECOLI",17.4189859438311,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A784|ORN_ECOLI",14.414605955062,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A786|PYRB_ECOLI",14.6391037260574,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A790|PAND_ECOLI",14.6806090079761,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A794|PDXJ_ECOLI",14.036814079614,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A796|PFKA_ECOLI",15.13015124814,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A799|PGK_ECOLI",15.9032566602416,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7A2|GPMB_ECOLI",13.4202156471106,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7A5|PIMT_ECOLI",14.9429172142204,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7A7|PLSB_ECOLI",15.0119997187438,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7A9|IPYR_ECOLI",14.7213191299095,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7B1|PPK1_ECOLI",15.1335454712001,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7B3|NADK_ECOLI",14.4481937173174,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7B8|HSLV_ECOLI",13.9913824853934,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7C2|LEXA_ECOLI",14.5766378958704,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7C6|PEPE_ECOLI",13.6601599491459,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7D1|PTH_ECOLI",14.8659789606679,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7D4|PURA_ECOLI",15.1386024768692,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7D7|PUR7_ECOLI",15.1103513184593,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7E1|PYRD_ECOLI",13.4598213299501,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7E3|PYRE_ECOLI",14.5656646981578,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7E5|PYRG_ECOLI",15.306782148464,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7E9|PYRH_ECOLI",15.0233201621288,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7F3|PYRI_ECOLI",15.3776008285057,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7F6|SPED_ECOLI",13.942723167649,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7F9|QUEA_ECOLI",12.4815309167225,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7G2|RBFA_ECOLI",14.4432693863604,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7G6|RECA_ECOLI",15.1148348604553,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7H0|RECF_ECOLI",14.4411507018165,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7H6|RECR_ECOLI",14.7356815988646,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7I0|RF1_ECOLI",15.1668513800856,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7I4|RF3_ECOLI",15.7769008676448,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7I7|RIBA_ECOLI",15.8558266830944,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7J0|RIBB_ECOLI",13.4213274841988,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7J3|RL10_ECOLI",17.0173233042527,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7J7|RL11_ECOLI",15.3410716064716,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7K2|RL7_ECOLI",16.000751927774,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7K6|RL19_ECOLI",16.5586901404116,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7L0|RL1_ECOLI",14.8322303558659,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7L3|RL20_ECOLI",17.2765242031008,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7L8|RL27_ECOLI",14.5044775574797,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7M2|RL28_ECOLI",16.9285417833012,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7M6|RL29_ECOLI",15.9948061864363,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7M9|RL31_ECOLI",16.4173706648206,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7N4|RL32_ECOLI",13.747774797259,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7N9|RL33_ECOLI",17.192518914436,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7P5|RL34_ECOLI",20.4135301742713,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7Q1|RL35_ECOLI",16.2475443817605,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7Q6|RL36_ECOLI",16.8808336740741,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7R1|RL9_ECOLI",15.8266798029895,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7R5|RS10_ECOLI",16.4688816637554,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7R9|RS11_ECOLI",16.3200582300174,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
"1","1_1","1_1_1","1","sp|P0A7S3|RS12_ECOLI",16.262125497144,"1","treatment|0|2|4|20|4|2|2|4|2|2|4|40|5"
