	pValue	qValue	EffectSize	X.UPS1.UPS2.	significant	GeneName	UniprotID	protein
191	0.786477037221636	0.924480435390226	-0.0372502694916683	UPS1-UPS2	Non significant	FOLC	P08192	sp|P08192|FOLC_ECOLI
192	0.881708766236415	0.958178726803451	0.0188036993608449	UPS1-UPS2	Non significant	GLPT	P08194	sp|P08194|GLPT_ECOLI
193	0.945734731688433	0.981011076669871	0.0074875783225394	UPS1-UPS2	Non significant	IDH	P08200	sp|P08200|IDH_ECOLI
194	0.449063035021904	0.82487136528371	0.237787095939009	UPS1-UPS2	Non significant	NIRB	P08201	sp|P08201|NIRB_ECOLI
195	0.698371523193605	0.899706445905837	0.0586293246888587	UPS1-UPS2	Non significant	ARAA	P08202	sp|P08202|ARAA_ECOLI
196	0.510107710463441	0.85509133369721	0.102277830530987	UPS1-UPS2	Non significant	ARAB	P08204	sp|P08204|ARAB_ECOLI
197	0.862825229812271	0.951900635929347	0.0205289147739052	UPS1-UPS2	Non significant	PYRF	P08244	sp|P08244|PYRF_ECOLI
198	0.76052632758889	0.91641347053919	-0.0244273113938007	UPS1-UPS2	Non significant	SYFA	P08312	sp|P08312|SYFA_ECOLI
199	0.210984641075563	0.773718573858482	-0.460785896939313	UPS1-UPS2	Non significant	CREB	P08368	sp|P08368|CREB_ECOLI
200	0.272865257705658	0.773718573858482	-0.31527793509683	UPS1-UPS2	Non significant	CRED	P08369	sp|P08369|CRED_ECOLI
201	0.119515273822782	0.773718573858482	0.19214824145924	UPS1-UPS2	Non significant	MURB	P08373	sp|P08373|MURB_ECOLI
202	0.0555623275016281	0.773718573858482	-0.27006196950046	UPS1-UPS2	Non significant	USG	P08390	sp|P08390|USG_ECOLI
203	0.568938157971682	0.875340100451799	-0.142036327576491	UPS1-UPS2	Non significant	SPPA	P08395	sp|P08395|SPPA_ECOLI
204	0.372393490771257	0.799358065685751	-0.224545927174937	UPS1-UPS2	Non significant	PHOR	P08400	sp|P08400|PHOR_ECOLI
205	0.423148047454519	0.820867904693356	-0.0872039834628282	UPS1-UPS2	Non significant	DACC	P08506	sp|P08506|DACC_ECOLI
206	0.559190669216309	0.873532510039676	-0.052444918315274	UPS1-UPS2	Non significant	DNAJ	P08622	sp|P08622|DNAJ_ECOLI
207	0.31646592428034	0.787005996927454	0.31484388158821	UPS1-UPS2	Non significant	AK3	P08660	sp|P08660|AK3_ECOLI
208	0.544525969546868	0.869054699991667	-0.0852706909924308	UPS1-UPS2	Non significant	PT1	P08839	sp|P08839|PT1_ECOLI
209	0.750633693499457	0.911982169702614	-0.0271434171913434	UPS1-UPS2	Non significant	MASY	P08997	sp|P08997|MASY_ECOLI
210	0.797222414569682	0.929143466112808	-0.0237896783699121	UPS1-UPS2	Non significant	EX3	P09030	sp|P09030|EX3_ECOLI
211	0.384959611047354	0.806627124279873	-0.155933436748455	UPS1-UPS2	Non significant	AVTA	P09053	sp|P09053|AVTA_ECOLI
212	0.636936297857926	0.896387905206469	0.0686317173889108	UPS1-UPS2	Non significant	XYLB	P09099	sp|P09099|XYLB_ECOLI
213	0.958842479824785	0.985628560482074	-0.0112859576096334	UPS1-UPS2	Non significant	HEM4	P09126	sp|P09126|HEM4_ECOLI
214	0.600427961841006	0.885832577552235	-0.0516593256115065	UPS1-UPS2	Non significant	HEMX	P09127	sp|P09127|HEMX_ECOLI
215	0.139122719043047	0.773718573858482	-0.276116531605879	UPS1-UPS2	Non significant	GALE	P09147	sp|P09147|GALE_ECOLI
216	0.941067955423026	0.980728036899124	0.0120155058026228	UPS1-UPS2	Non significant	GAL7	P09148	sp|P09148|GAL7_ECOLI
217	0.389909822172679	0.806627124279873	0.10244842019927	UPS1-UPS2	Non significant	NARG	P09152	sp|P09152|NARG_ECOLI
218	0.952791687528417	0.98296837129749	-0.0082189609889269	UPS1-UPS2	Non significant	SPEE	P09158	sp|P09158|SPEE_ECOLI
219	0.453741521014139	0.82487136528371	-0.135521156270663	UPS1-UPS2	Non significant	OMPT	P09169	sp|P09169|OMPT_ECOLI
220	0.675718865431386	0.899706445905837	-0.0440309714665901	UPS1-UPS2	Non significant	PTW3C	P09323	sp|P09323|PTW3C_ECOLI
221	0.21511014677762	0.773718573858482	0.210014791234201	UPS1-UPS2	Non significant	GRPE	P09372	sp|P09372|GRPE_ECOLI
222	0.232850993153005	0.773718573858482	-0.173245163226994	UPS1-UPS2	Non significant	PFLB	P09373	sp|P09373|PFLB_ECOLI
223	0.673551218709125	0.899706445905837	-0.0325191500348296	UPS1-UPS2	Non significant	GLPQ	P09394	sp|P09394|GLPQ_ECOLI
224	0.214835163947051	0.773718573858482	-0.173225190850825	UPS1-UPS2	Non significant	MTLD	P09424	sp|P09424|MTLD_ECOLI
225	0.229545813833675	0.773718573858482	-0.132241258338496	UPS1-UPS2	Non significant	PUTA	P09546	sp|P09546|PUTA_ECOLI
226	0.76261455679255	0.917030217699893	-0.0638795313025966	UPS1-UPS2	Non significant	DEDD	P09549	sp|P09549|DEDD_ECOLI
227	0.473389180011938	0.83167310211375	0.0636110903811442	UPS1-UPS2	Non significant	ARGT	P09551	sp|P09551|ARGT_ECOLI
228	0.810750903418969	0.929438730236888	0.0257269423139839	UPS1-UPS2	Non significant	GLTB	P09831	sp|P09831|GLTB_ECOLI
229	0.164123322421942	0.773718573858482	-0.221622226173857	UPS1-UPS2	Non significant	GLTD	P09832	sp|P09832|GLTD_ECOLI
230	0.250355785550922	0.773718573858482	-0.305383744392145	UPS1-UPS2	Non significant	MODC	P09833	sp|P09833|MODC_ECOLI
231	0.0463219815761285	0.773718573858482	0.40134422060407	UPS1-UPS2	Non significant	REP	P09980	sp|P09980|REP_ECOLI
232	0.977399073808426	0.995944594696074	0.0095967952971811	UPS1-UPS2	Non significant	YIDB	P09996	sp|P09996|YIDB_ECOLI
233	0.961831438962227	0.98767910553899	-0.0049923702351719	UPS1-UPS2	Non significant	UVRA	P0A698	sp|P0A698|UVRA_ECOLI
234	0.481360004128954	0.833881715958353	-0.104152177236472	UPS1-UPS2	Non significant	UBIB	P0A6A0	sp|P0A6A0|UBIB_ECOLI
235	0.215278152336187	0.773718573858482	-0.217749124235077	UPS1-UPS2	Non significant	ACKA	P0A6A3	sp|P0A6A3|ACKA_ECOLI
236	0.376104541800347	0.800058026975322	-0.110380002466435	UPS1-UPS2	Non significant	ACP	P0A6A8	sp|P0A6A8|ACP_ECOLI
237	0.453686890485732	0.82487136528371	0.165119747607779	UPS1-UPS2	Non significant	ALR1	P0A6B4	sp|P0A6B4|ALR1_ECOLI
238	0.94584655567524	0.981011076669871	0.0075057160708382	UPS1-UPS2	Non significant	ISCS	P0A6B7	sp|P0A6B7|ISCS_ECOLI
239	0.0515008089362113	0.773718573858482	-0.53026113481236	UPS1-UPS2	Non significant	END4	P0A6C1	sp|P0A6C1|END4_ECOLI
240	0.208537188513706	0.773718573858482	-0.372467348104731	UPS1-UPS2	Non significant	ARGR	P0A6D0	sp|P0A6D0|ARGR_ECOLI
241	0.62631134528737	0.893381653328072	0.0783661484762277	UPS1-UPS2	Non significant	AROA	P0A6D3	sp|P0A6D3|AROA_ECOLI
242	0.410724143856566	0.815047943138111	-0.101107610250377	UPS1-UPS2	Non significant	AROK	P0A6D7	sp|P0A6D7|AROK_ECOLI
243	0.606539218351396	0.887097210853606	-0.098778367679234	UPS1-UPS2	Non significant	AROL	P0A6E1	sp|P0A6E1|AROL_ECOLI
244	0.419055856482479	0.817508340719992	-0.0713410402787318	UPS1-UPS2	Non significant	ASSY	P0A6E4	sp|P0A6E4|ASSY_ECOLI
245	0.0410624197789352	0.773718573858482	-0.376758649965701	UPS1-UPS2	Non significant	ATPE	P0A6E6	sp|P0A6E6|ATPE_ECOLI
246	0.288353293930382	0.773718573858482	0.173235804189449	UPS1-UPS2	Non significant	BIOD2	P0A6E9	sp|P0A6E9|BIOD2_ECOLI
247	0.424273446462042	0.820867904693356	-0.12439905846923	UPS1-UPS2	Non significant	CARA	P0A6F1	sp|P0A6F1|CARA_ECOLI
248	0.858231108995958	0.950476139030367	0.0147012786244005	UPS1-UPS2	Non significant	GLPK	P0A6F3	sp|P0A6F3|GLPK_ECOLI
249	0.978818707023974	0.996387473692669	-0.0024298895677006	UPS1-UPS2	Non significant	CH60	P0A6F5	sp|P0A6F5|CH60_ECOLI
250	0.256456009495477	0.773718573858482	0.257931459862718	UPS1-UPS2	Non significant	CH10	P0A6F9	sp|P0A6F9|CH10_ECOLI
251	0.12054049571163	0.773718573858482	-0.263094432516205	UPS1-UPS2	Non significant	PNCC	P0A6G3	sp|P0A6G3|PNCC_ECOLI
252	0.106644868824075	0.773718573858482	-0.273806792117679	UPS1-UPS2	Non significant	CLPP	P0A6G7	sp|P0A6G7|CLPP_ECOLI
253	0.622490689526517	0.891890106398116	-0.0582056568224942	UPS1-UPS2	Non significant	CLPX	P0A6H1	sp|P0A6H1|CLPX_ECOLI
254	0.533358844050948	0.864523407522538	0.0542664722503758	UPS1-UPS2	Non significant	HSLU	P0A6H5	sp|P0A6H5|HSLU_ECOLI
255	0.645184055314344	0.897730908181342	-0.0904695138018816	UPS1-UPS2	Non significant	CLSA	P0A6H8	sp|P0A6H8|CLSA_ECOLI
256	0.199917077981683	0.773718573858482	-0.147983439013004	UPS1-UPS2	Non significant	KCY	P0A6I0	sp|P0A6I0|KCY_ECOLI
257	0.815916177964951	0.931203587372979	0.0290618009500854	UPS1-UPS2	Non significant	COAA	P0A6I3	sp|P0A6I3|COAA_ECOLI
258	0.531455143319681	0.864523407522538	-0.0992628161804774	UPS1-UPS2	Non significant	COAD	P0A6I6	sp|P0A6I6|COAD_ECOLI
259	0.912710719469324	0.972990293482552	-0.0946427115529538	UPS1-UPS2	Non significant	COAE	P0A6I9	sp|P0A6I9|COAE_ECOLI
260	0.0310366213011918	0.773718573858482	-0.378434332003039	UPS1-UPS2	Non significant	DADA	P0A6J5	sp|P0A6J5|DADA_ECOLI
261	0.191085324209781	0.773718573858482	-0.248383329004014	UPS1-UPS2	Non significant	DDLA	P0A6J8	sp|P0A6J8|DDLA_ECOLI
262	0.107600873291685	0.773718573858482	-0.220611444571261	UPS1-UPS2	Non significant	DAPF	P0A6K1	sp|P0A6K1|DAPF_ECOLI
263	0.505549874132084	0.850928402487578	-0.113021125750951	UPS1-UPS2	Non significant	DEF	P0A6K3	sp|P0A6K3|DEF_ECOLI
264	0.288464681200836	0.773718573858482	-0.0981203314079693	UPS1-UPS2	Non significant	DEOB	P0A6K6	sp|P0A6K6|DEOB_ECOLI
265	0.719052511313045	0.90010471273519	-0.0339754464136277	UPS1-UPS2	Non significant	DEOC	P0A6L0	sp|P0A6L0|DEOC_ECOLI
266	0.0948538503567995	0.773718573858482	-0.188239459011708	UPS1-UPS2	Non significant	DAPA	P0A6L2	sp|P0A6L2|DAPA_ECOLI
267	0.168798501400157	0.773718573858482	-0.361894665390615	UPS1-UPS2	Non significant	NANA	P0A6L4	sp|P0A6L4|NANA_ECOLI
268	0.719285358298864	0.90010471273519	-0.148272613555882	UPS1-UPS2	Non significant	UXAB	P0A6L7	sp|P0A6L7|UXAB_ECOLI
269	0.989542195919245	0.998492567151631	0.0018640664792783	UPS1-UPS2	Non significant	HSCB	P0A6L9	sp|P0A6L9|HSCB_ECOLI
270	0.232208227297289	0.773718573858482	-0.249082029065654	UPS1-UPS2	Non significant	DSBB	P0A6M2	sp|P0A6M2|DSBB_ECOLI
271	0.111578081228428	0.773718573858482	0.257288599616434	UPS1-UPS2	Non significant	DTD	P0A6M4	sp|P0A6M4|DTD_ECOLI
272	0.273439041935389	0.773718573858482	-0.124478280134511	UPS1-UPS2	Non significant	EFG	P0A6M8	sp|P0A6M8|EFG_ECOLI
273	0.528410614519213	0.864523407522538	-0.0966408892910025	UPS1-UPS2	Non significant	EFP	P0A6N4	sp|P0A6N4|EFP_ECOLI
274	0.219562714900223	0.773718573858482	-0.227036366220332	UPS1-UPS2	Non significant	EFPL	P0A6N8	sp|P0A6N8|EFPL_ECOLI
275	0.972405697324821	0.993833284049908	0.0034820853917096	UPS1-UPS2	Non significant	EFTS	P0A6P1	sp|P0A6P1|EFTS_ECOLI
276	0.388450426176098	0.806627124279873	-0.0867456603481394	UPS1-UPS2	Non significant	DER	P0A6P5	sp|P0A6P5|DER_ECOLI
277	0.24880477094148	0.773718573858482	-0.259572756606254	UPS1-UPS2	Non significant	ENGB	P0A6P7	sp|P0A6P7|ENGB_ECOLI
278	0.218002553687024	0.773718573858482	-0.166221594507121	UPS1-UPS2	Non significant	ENO	P0A6P9	sp|P0A6P9|ENO_ECOLI
279	0.577944989553724	0.875340100451799	-0.0497287214605286	UPS1-UPS2	Non significant	FABA	P0A6Q3	sp|P0A6Q3|FABA_ECOLI
280	0.209364082863999	0.773718573858482	-0.154776176550911	UPS1-UPS2	Non significant	FABZ	P0A6Q6	sp|P0A6Q6|FABZ_ECOLI
281	0.43306165409702	0.822540543956821	-0.123325559518896	UPS1-UPS2	Non significant	FABH	P0A6R0	sp|P0A6R0|FABH_ECOLI
282	0.273507472804632	0.773718573858482	0.141015917268547	UPS1-UPS2	Non significant	FLGH	P0A6S0	sp|P0A6S0|FLGH_ECOLI
283	0.192615762491143	0.773718573858482	-0.246607919285264	UPS1-UPS2	Non significant	GPDA	P0A6S7	sp|P0A6S7|GPDA_ECOLI
284	0.403959596817574	0.811162582176615	-0.0820155583552662	UPS1-UPS2	Non significant	G6PI	P0A6T1	sp|P0A6T1|G6PI_ECOLI
285	0.225672736595007	0.773718573858482	-0.215455816505568	UPS1-UPS2	Non significant	GAL1	P0A6T3	sp|P0A6T3|GAL1_ECOLI
286	0.819643484719109	0.933057802158984	0.040194133796728	UPS1-UPS2	Non significant	GCH1	P0A6T5	sp|P0A6T5|GCH1_ECOLI
287	0.24272992960915	0.773718573858482	1.17146971317921	UPS1-UPS2	Non significant	GCSH	P0A6T9	sp|P0A6T9|GCSH_ECOLI
288	0.129260595624569	0.773718573858482	-0.240475867785435	UPS1-UPS2	Non significant	RSMG	P0A6U5	sp|P0A6U5|RSMG_ECOLI
289	0.22123860729742	0.773718573858482	-0.232074826245796	UPS1-UPS2	Non significant	GLGA	P0A6U8	sp|P0A6U8|GLGA_ECOLI
290	0.582178403391342	0.877019323380285	0.0486261267569148	UPS1-UPS2	Non significant	GLGC	P0A6V1	sp|P0A6V1|GLGC_ECOLI
291	0.432010895988795	0.822540543956821	0.106677629774765	UPS1-UPS2	Non significant	GLK	P0A6V8	sp|P0A6V8|GLK_ECOLI
292	0.66750510370552	0.899706445905837	0.250597189222447	UPS1-UPS2	Non significant	MRAY	P0A6W3	sp|P0A6W3|MRAY_ECOLI
293	0.439063365534766	0.824206058600803	0.0834246027385674	UPS1-UPS2	Non significant	GREA	P0A6W5	sp|P0A6W5|GREA_ECOLI
294	0.131820581038776	0.773718573858482	-0.137612662890426	UPS1-UPS2	Non significant	GSH1	P0A6W9	sp|P0A6W9|GSH1_ECOLI
295	0.891734115799155	0.962975917441805	0.0215726223177839	UPS1-UPS2	Non significant	HFQ	P0A6X3	sp|P0A6X3|HFQ_ECOLI
296	0.866056477296295	0.953381839549994	-0.0185313133998335	UPS1-UPS2	Non significant	IHFA	P0A6X7	sp|P0A6X7|IHFA_ECOLI
297	0.662731839855857	0.899706445905837	0.0984847642263489	UPS1-UPS2	Non significant	IHFB	P0A6Y1	sp|P0A6Y1|IHFB_ECOLI
298	0.16890780637403	0.773718573858482	-0.360852226392574	UPS1-UPS2	Non significant	HSLO	P0A6Y5	sp|P0A6Y5|HSLO_ECOLI
299	0.175511769985515	0.773718573858482	-0.113171927178918	UPS1-UPS2	Non significant	DNAK	P0A6Y8	sp|P0A6Y8|DNAK_ECOLI
300	0.655580911458068	0.897730908181342	0.0458187778538424	UPS1-UPS2	Non significant	HSCA	P0A6Z1	sp|P0A6Z1|HSCA_ECOLI
301	0.831298854081788	0.935853103176967	-0.0176867040166115	UPS1-UPS2	Non significant	HTPG	P0A6Z3	sp|P0A6Z3|HTPG_ECOLI
302	0.149139342717611	0.773718573858482	0.775870870145578	UPS1-UPS2	Non significant	NIKR	P0A6Z6	sp|P0A6Z6|NIKR_ECOLI
303	0.338129250018744	0.79416408958303	0.128491730002324	UPS1-UPS2	Non significant	IF2	P0A705	sp|P0A705|IF2_ECOLI
304	0.392336169218616	0.806627124279873	-0.126256720805557	UPS1-UPS2	Non significant	IF3	P0A707	sp|P0A707|IF3_ECOLI
305	0.745407677927755	0.90978197545605	0.0281650165726646	UPS1-UPS2	Non significant	KDSA	P0A715	sp|P0A715|KDSA_ECOLI
306	0.192451168241366	0.773718573858482	-0.236102439380964	UPS1-UPS2	Non significant	KPRS	P0A717	sp|P0A717|KPRS_ECOLI
307	0.843330343812787	0.942461975903267	-0.0384892538899422	UPS1-UPS2	Non significant	KTHY	P0A720	sp|P0A720|KTHY_ECOLI
308	0.661390633983117	0.899706445905837	-0.0713405485956429	UPS1-UPS2	Non significant	LPXA	P0A722	sp|P0A722|LPXA_ECOLI
309	0.209328227237674	0.773718573858482	0.19592449447617	UPS1-UPS2	Non significant	LPXC	P0A725	sp|P0A725|LPXC_ECOLI
310	0.209720022254474	0.773718573858482	-0.208756338026131	UPS1-UPS2	Non significant	NTPPB	P0A729	sp|P0A729|NTPPB_ECOLI
311	0.236340295908174	0.773718573858482	-0.218168290441405	UPS1-UPS2	Non significant	MGSA	P0A731	sp|P0A731|MGSA_ECOLI
312	0.590133782189569	0.881959636147785	-0.0444099421069915	UPS1-UPS2	Non significant	MINE	P0A734	sp|P0A734|MINE_ECOLI
313	0.667126439690882	0.899706445905837	-0.0671617126401038	UPS1-UPS2	Non significant	MOAC	P0A738	sp|P0A738|MOAC_ECOLI
314	0.57675539066809	0.875340100451799	0.0902856352665573	UPS1-UPS2	Non significant	MSCL	P0A742	sp|P0A742|MSCL_ECOLI
315	0.859590146873462	0.950476139030367	0.0294088863978175	UPS1-UPS2	Non significant	MSRA	P0A744	sp|P0A744|MSRA_ECOLI
316	0.816727875702783	0.93120562758216	0.0272689815656548	UPS1-UPS2	Non significant	MSRB	P0A746	sp|P0A746|MSRB_ECOLI
317	0.131175928157144	0.773718573858482	0.157474749281015	UPS1-UPS2	Non significant	MURA	P0A749	sp|P0A749|MURA_ECOLI
318	0.498134070889634	0.848151155833507	-0.177618400249056	UPS1-UPS2	Non significant	NADD	P0A752	sp|P0A752|NADD_ECOLI
319	0.601374834484397	0.885832577552235	-0.421147075794149	UPS1-UPS2	Non significant	KEFF	P0A754	sp|P0A754|KEFF_ECOLI
320	0.563873191110015	0.873532510039676	0.149420358596842	UPS1-UPS2	Non significant	KEFG	P0A756	sp|P0A756|KEFG_ECOLI
321	0.256186564357732	0.773718573858482	-0.157242482144255	UPS1-UPS2	Non significant	NAGB	P0A759	sp|P0A759|NAGB_ECOLI
322	0.400619031693013	0.811162582176615	0.128378310272538	UPS1-UPS2	Non significant	NANE	P0A761	sp|P0A761|NANE_ECOLI
323	0.774743383527174	0.918925686074248	0.0292427060687572	UPS1-UPS2	Non significant	NDK	P0A763	sp|P0A763|NDK_ECOLI
324	0.448226271249243	0.82487136528371	0.323844048614525	UPS1-UPS2	Non significant	RPPH	P0A776	sp|P0A776|RPPH_ECOLI
325	0.628312829487499	0.894905468707311	0.0761786341466539	UPS1-UPS2	Non significant	NUSB	P0A780	sp|P0A780|NUSB_ECOLI
326	0.974658207618713	0.994682002330962	-0.0052164108932153	UPS1-UPS2	Non significant	ORN	P0A784	sp|P0A784|ORN_ECOLI
327	0.430044044118403	0.822540543956821	-0.0822790670021405	UPS1-UPS2	Non significant	PYRB	P0A786	sp|P0A786|PYRB_ECOLI
328	0.291738354525651	0.773718573858482	-0.151627592729433	UPS1-UPS2	Non significant	PDXJ	P0A794	sp|P0A794|PDXJ_ECOLI
329	0.886744248740411	0.959264131854707	0.0143560431177825	UPS1-UPS2	Non significant	PFKA	P0A796	sp|P0A796|PFKA_ECOLI
330	0.120115715871341	0.773718573858482	-0.207212568487485	UPS1-UPS2	Non significant	PGK	P0A799	sp|P0A799|PGK_ECOLI
331	0.486532267119132	0.839183693373017	0.127850362959059	UPS1-UPS2	Non significant	GPMB	P0A7A2	sp|P0A7A2|GPMB_ECOLI
332	0.054054843762311	0.773718573858482	-0.24527969921516	UPS1-UPS2	Non significant	PIMT	P0A7A5	sp|P0A7A5|PIMT_ECOLI
333	0.24227946964198	0.773718573858482	-0.170046141811788	UPS1-UPS2	Non significant	PLSB	P0A7A7	sp|P0A7A7|PLSB_ECOLI
334	0.547629214651151	0.872399232134481	0.0951405091590658	UPS1-UPS2	Non significant	IPYR	P0A7A9	sp|P0A7A9|IPYR_ECOLI
335	0.102606215640193	0.773718573858482	-0.150578618874153	UPS1-UPS2	Non significant	PPK1	P0A7B1	sp|P0A7B1|PPK1_ECOLI
336	0.168756032749403	0.773718573858482	-0.66716225677871	UPS1-UPS2	Non significant	NADK	P0A7B3	sp|P0A7B3|NADK_ECOLI
337	0.323991399906086	0.78918702239053	0.110727642793755	UPS1-UPS2	Non significant	PROB	P0A7B5	sp|P0A7B5|PROB_ECOLI
338	0.761437522300519	0.916955367764323	-0.060470705725379	UPS1-UPS2	Non significant	HSLV	P0A7B8	sp|P0A7B8|HSLV_ECOLI
339	0.503699254450123	0.850756955495089	-0.0695723757949906	UPS1-UPS2	Non significant	LEXA	P0A7C2	sp|P0A7C2|LEXA_ECOLI
340	0.637503360540153	0.896387905206469	0.074022806250106	UPS1-UPS2	Non significant	PEPE	P0A7C6	sp|P0A7C6|PEPE_ECOLI
341	0.598895695156514	0.885832577552235	-0.0525506429020659	UPS1-UPS2	Non significant	PTH	P0A7D1	sp|P0A7D1|PTH_ECOLI
342	0.0377030946100168	0.773718573858482	-0.259962219240386	UPS1-UPS2	Non significant	PURA	P0A7D4	sp|P0A7D4|PURA_ECOLI
343	0.741249282084947	0.908364311914564	-0.0463668446530647	UPS1-UPS2	Non significant	PUR7	P0A7D7	sp|P0A7D7|PUR7_ECOLI
344	0.748009143625883	0.909973196931463	-0.0514960237238142	UPS1-UPS2	Non significant	PYRD	P0A7E1	sp|P0A7E1|PYRD_ECOLI
345	0.289614509471671	0.773718573858482	-0.191888322522399	UPS1-UPS2	Non significant	PYRE	P0A7E3	sp|P0A7E3|PYRE_ECOLI
346	0.71315324159926	0.90010471273519	-0.0329112810800822	UPS1-UPS2	Non significant	PYRG	P0A7E5	sp|P0A7E5|PYRG_ECOLI
347	0.240360891704362	0.773718573858482	-0.285609855506802	UPS1-UPS2	Non significant	PYRH	P0A7E9	sp|P0A7E9|PYRH_ECOLI
348	0.610141218985216	0.889225570233269	-0.0517515926666583	UPS1-UPS2	Non significant	PYRI	P0A7F3	sp|P0A7F3|PYRI_ECOLI
349	0.365376134387133	0.798271702430459	-0.221240910331304	UPS1-UPS2	Non significant	SPED	P0A7F6	sp|P0A7F6|SPED_ECOLI
350	0.532461109030243	0.864523407522538	0.0752274985940673	UPS1-UPS2	Non significant	QUEA	P0A7F9	sp|P0A7F9|QUEA_ECOLI
351	0.595844029396507	0.884198720247094	-0.0644603461893851	UPS1-UPS2	Non significant	RBFA	P0A7G2	sp|P0A7G2|RBFA_ECOLI
352	0.440881980817125	0.824206058600803	-0.108066552333469	UPS1-UPS2	Non significant	RECA	P0A7G6	sp|P0A7G6|RECA_ECOLI
353	0.0820267956262388	0.773718573858482	0.364976626274373	UPS1-UPS2	Non significant	RECR	P0A7H6	sp|P0A7H6|RECR_ECOLI
354	0.655259402787213	0.897730908181342	0.0533575318255401	UPS1-UPS2	Non significant	RF1	P0A7I0	sp|P0A7I0|RF1_ECOLI
355	0.359315414558665	0.796830054384003	0.122244713155208	UPS1-UPS2	Non significant	RF3	P0A7I4	sp|P0A7I4|RF3_ECOLI
356	0.61952175819134	0.891646321339068	0.0865435645367185	UPS1-UPS2	Non significant	RIBA	P0A7I7	sp|P0A7I7|RIBA_ECOLI
357	0.511164404519648	0.85509133369721	-0.0819224465942199	UPS1-UPS2	Non significant	RL10	P0A7J3	sp|P0A7J3|RL10_ECOLI
358	0.570417887702565	0.875340100451799	-0.0681282048162899	UPS1-UPS2	Non significant	RL11	P0A7J7	sp|P0A7J7|RL11_ECOLI
359	0.529730666528758	0.864523407522538	-0.137621753552658	UPS1-UPS2	Non significant	RL7	P0A7K2	sp|P0A7K2|RL7_ECOLI
360	0.666040408133582	0.899706445905837	0.0538647599609305	UPS1-UPS2	Non significant	RL19	P0A7K6	sp|P0A7K6|RL19_ECOLI
361	0.772942271829016	0.918542786741512	-0.0306025759139246	UPS1-UPS2	Non significant	RL1	P0A7L0	sp|P0A7L0|RL1_ECOLI
362	0.59247453665967	0.882493931291428	0.142112706555068	UPS1-UPS2	Non significant	RL20	P0A7L3	sp|P0A7L3|RL20_ECOLI
363	0.353316434550621	0.795284623614252	0.102023671315269	UPS1-UPS2	Non significant	RL27	P0A7L8	sp|P0A7L8|RL27_ECOLI
364	0.0358621424436244	0.773718573858482	0.441961657526431	UPS1-UPS2	Non significant	RL28	P0A7M2	sp|P0A7M2|RL28_ECOLI
365	0.723318187782609	0.9030434354326	0.0439405504472603	UPS1-UPS2	Non significant	RL29	P0A7M6	sp|P0A7M6|RL29_ECOLI
366	0.542324336648769	0.866933593661387	0.180062519312145	UPS1-UPS2	Non significant	RL31	P0A7M9	sp|P0A7M9|RL31_ECOLI
367	0.457020388179542	0.825596906125597	-0.117246179672222	UPS1-UPS2	Non significant	RL32	P0A7N4	sp|P0A7N4|RL32_ECOLI
368	0.869224950063802	0.955289907774978	0.0272372729023473	UPS1-UPS2	Non significant	RL33	P0A7N9	sp|P0A7N9|RL33_ECOLI
369	0.169171340020018	0.773718573858482	1.89245134150665	UPS1-UPS2	Non significant	RL34	P0A7P5	sp|P0A7P5|RL34_ECOLI
370	0.537489739442967	0.864523407522538	0.0700651279907163	UPS1-UPS2	Non significant	RL9	P0A7R1	sp|P0A7R1|RL9_ECOLI
371	0.382088832373023	0.806627124279873	0.14067068533155	UPS1-UPS2	Non significant	RS10	P0A7R5	sp|P0A7R5|RS10_ECOLI
372	0.647259623948386	0.897730908181342	0.0738758817049998	UPS1-UPS2	Non significant	RS11	P0A7R9	sp|P0A7R9|RS11_ECOLI
373	0.510840228379459	0.85509133369721	0.178680598168064	UPS1-UPS2	Non significant	RS12	P0A7S3	sp|P0A7S3|RS12_ECOLI
374	0.63109429962026	0.894905468707311	0.0495453380424706	UPS1-UPS2	Non significant	RS13	P0A7S9	sp|P0A7S9|RS13_ECOLI
375	0.55412364481029	0.872917590730293	0.0834588261765958	UPS1-UPS2	Non significant	RS16	P0A7T3	sp|P0A7T3|RS16_ECOLI
376	0.706060568399783	0.899706445905837	0.0450825430932404	UPS1-UPS2	Non significant	RS18	P0A7T7	sp|P0A7T7|RS18_ECOLI
377	0.0983433219912627	0.773718573858482	-0.184075514515463	UPS1-UPS2	Non significant	RS19	P0A7U3	sp|P0A7U3|RS19_ECOLI
