LFQ intensity 1_1	LFQ intensity 1_2	LFQ intensity 1_3	LFQ intensity 1_4	LFQ intensity 1_5	LFQ intensity 1_6	LFQ intensity 10_1	LFQ intensity 10_2	LFQ intensity 10_3	LFQ intensity 10_4	LFQ intensity 10_5	LFQ intensity 10_6	LFQ intensity 4_1	LFQ intensity 4_2	LFQ intensity 4_3	LFQ intensity 4_4	LFQ intensity 4_5	LFQ intensity 4_6	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant fold10_fold1	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value fold10_fold1	Student's T-test q-value fold10_fold1	Student's T-test Difference fold10_fold1	Student's T-test Test statistic fold10_fold1	Protein IDs	Majority protein IDs	id
22.08727455	23.27846336	22.09313393	21.71604538	22.53427315	20.87690735	21.7762661	23.59265518	22.32182503	23.17333794	21.64404297	21.69003487	22.3729744	22.27448463	23.97893333	22.24788666	21.83564949	21.28849983						1	1	1	10.1	10.1	10.1	37.563	0	24.507	42063000	2	NaN	NaN	0	NaN	sp|O00303|EIF3F_HUMAN	sp|O00303|EIF3F_HUMAN	226
23.08929825	23.47653389	22.25686073	22.36828804	21.91122818	22.60182381	22.07388496	21.51171494	21.88134003	22.07947922	22.02927017	21.91754723	21.24273109	20.26855278	22.3301239	22.91132545	21.68979263	21.36931992						2	2	2	1.5	1.5	1.5	60.908	0	3.2465	39036000	15	NaN	NaN	0	NaN	sp|O00400|ACATN_HUMAN	sp|O00400|ACATN_HUMAN	229
21.88428307	22.48476219	22.88922501	21.83058357	21.78404808	21.6942749	26.21063042	26.10467529	21.28435707	26.2897892	26.23401642	26.20101357	22.08352661	21.60985756	25.71101189	25.62775803	21.25175095	19.80686951						2	2	2	6.5	6.5	6.5	54.826	0	8.2218	1029400000	29	NaN	NaN	0	NaN	sp|O00401|WASL_HUMAN	sp|O00401|WASL_HUMAN	230
23.54905319	27.89642906	28.02569962	28.67741013	22.48983192	27.97771072	26.65171051	22.0295372	21.46535492	22.25949478	22.11128998	26.89411736	28.03637695	27.82012939	27.8477459	21.66213417	21.77160835	21.29079247						5	5	5	11.9	11.9	11.9	123.63	0	55.733	2309000000	33	1.074147442	0.126457274	-2.867438316	-1.916429841	sp|O00410|IPO5_HUMAN	sp|O00410|IPO5_HUMAN	231
21.9901371	26.39897919	22.91814804	25.78219223	26.21439743	26.58749199	22.44042015	23.24442291	22.27053452	22.0474205	23.19608688	22.08424568	26.09325409	26.23622513	26.35075378	26.221735	21.96367264	26.10713387				+	fold10_fold1	4	4	4	6.9	6.9	6.9	82.143	0	15.156	1342900000	75	1.786823513	0.032376889	-2.434702555	-2.881725237	sp|O00418|EF2K_HUMAN	sp|O00418|EF2K_HUMAN	232
22.65587425	22.34270668	22.2602253	21.78310204	21.97599792	22.30252838	22.57404709	21.98175049	21.94570541	23.23498726	22.52231979	21.59957123	22.27422905	22.22479439	22.08238029	22.67778015	22.91269493	21.37147141						2	2	2	15.7	15.7	15.7	17.561	0	3.1975	22255000	8	NaN	NaN	0	NaN	sp|O00422|SAP18_HUMAN	sp|O00422|SAP18_HUMAN	233
22.32398033	21.2592144	21.25463676	22.0831871	22.21443367	22.59451103	21.54596138	22.10569763	22.12387657	21.71773148	22.74814224	21.92118073	22.45239258	21.81576538	22.34553909	22.66684723	21.4623394	21.24473381						1	1	1	1.6	1.6	1.6	63.704	0.0028152	1.9551	16429000	8	NaN	NaN	0	NaN	sp|O00425|IF2B3_HUMAN	sp|O00425|IF2B3_HUMAN	234
28.17245483	28.06059456	28.05806732	27.90930557	27.73376083	28.48558235	25.45516205	25.56938171	25.80242729	27.39599228	25.83667946	25.76420593	27.3972168	27.10569572	28.01345062	27.0499897	26.3363018	27.10928726				+	fold10_fold1	4	4	4	7.3	7.3	7.3	81.876	0	44.549	2752300000	77	4.317683221	0.00021075	-2.099319458	-6.787877789	sp|O00429|DNM1L_HUMAN	sp|O00429|DNM1L_HUMAN	235
23.26449966	24.35326385	24.57623291	24.42739105	24.54427528	24.43879318	23.91843414	23.77906418	23.81342888	24.02926445	24.09152031	23.99851799	24.19099236	24.51159286	24.30403328	24.27568626	24.31070518	21.00995255						4	4	4	3	3	3	190.68	0	12.33	309520000	38	0.831559314	0.201985813	-0.329037666	-1.570463092	sp|O00443|P3C2A_HUMAN	sp|O00443|P3C2A_HUMAN	236
24.29445839	24.18404388	25.79136467	25.70667267	22.09806824	21.48203087	25.22284126	25.20288277	25.11850548	25.19573021	25.07463455	25.0315361	25.63381004	25.3893261	25.75401878	21.97446823	25.67702103	25.42354965						2	2	2	6.6	6.6	6.6	72.324	0	41.601	662150000	46	0.888568477	0.180357092	1.214915276	1.653419707	sp|O00472|ELL2_HUMAN	sp|O00472|ELL2_HUMAN	237
23.96662712	22.52915192	22.81617355	22.31650162	22.68330574	21.20159721	22.47454262	23.38679886	21.76215935	22.17906189	21.7041626	22.00195885	23.27254677	23.47480011	22.09526062	20.38384819	22.40315628	21.71598816						1	1	1	12.2	12.2	12.2	9.5388	0	3.8781	15988000	7	NaN	NaN	0	NaN	sp|O00479|HMGN4_HUMAN	sp|O00479|HMGN4_HUMAN	238
27.47282028	27.64546967	27.93094826	27.89521599	27.71423912	27.86932564	27.6790905	27.40940857	27.39664459	27.80316544	27.82493019	27.32010269	27.98375702	27.93438339	27.95060349	27.82632637	27.86484528	27.78063011						4	4	4	9.8	9.8	9.8	64.699	0	208.7	5117100000	167	0.82944896	0.202787342	-0.182446162	-1.567368506	sp|O00499|BIN1_HUMAN	sp|O00499|BIN1_HUMAN	239
23.30746651	29.34180832	29.08737373	29.16736794	29.41473961	29.26738358	29.0623455	29.19319344	29.17657471	29.53220558	29.14795113	28.99636459	29.42856216	29.46121407	28.83328056	28.87361336	29.33992004	28.38129425						4	4	4	10.9	10.9	10.9	57.81	0	135.23	9652600000	85	0.423743039	0.448078291	0.920415878	0.924639072	sp|O00505|IMA4_HUMAN	sp|O00505|IMA4_HUMAN	240
25.61073875	25.7092247	25.4431324	25.43447113	25.59786987	25.4644146	25.03052711	25.15765381	25.11648369	25.18861771	25.19245911	25.07365608	25.45035553	25.16338539	25.32769394	25.27027893	25.26054955	25.27337646				+	fold10_fold1	6	6	6	6.9	6.9	6.9	149.29	0	26.159	653310000	57	4.859679181	7.77E-05	-0.416742325	-7.8551255	sp|O00512|BCL9_HUMAN	sp|O00512|BCL9_HUMAN	241
22.06075668	22.10235977	22.14573479	23.20493507	23.02682495	22.17659187	21.83022308	21.67409325	21.75670624	23.29846001	22.59087372	21.5524826	21.63098717	21.27277946	21.38277435	21.87326241	20.33382607	22.23954773						1	1	1	1.8	1.8	1.8	84.347	0.0028169	1.9643	54246000	11	NaN	NaN	0	NaN	sp|O00522|KRIT1_HUMAN	sp|O00522|KRIT1_HUMAN	242
22.60938454	22.78680038	23.80055428	22.65433311	21.58693123	21.86727905	22.27817154	22.35126114	22.41269684	22.49062347	22.38988876	21.96316719	22.44739532	22.55241776	22.48483849	22.03928757	21.77532196	19.98652458						1	1	1	1.1	1.1	1.1	135.07	0.0012288	2.1599	0	2	NaN	NaN	0	NaN	sp|O00533|NCHL1_HUMAN	sp|O00533|NCHL1_HUMAN	243
22.57762146	22.10931206	22.21177673	22.69387054	23.16537857	21.34980011	22.22276878	22.23051453	22.14261055	23.00636292	22.1152153	21.83150482	21.92869186	20.11068916	22.00425529	21.91482162	21.17867851	20.89177322						1	1	1	2	2	2	68.002	0.001029	2.2264	0	1	NaN	NaN	0	NaN	sp|O00541|PESC_HUMAN	sp|O00541|PESC_HUMAN	244
23.37334824	22.40205193	23.19522858	21.36632729	22.37376213	20.53694534	22.93109703	21.7045002	21.97799683	22.25897217	21.84272385	20.04197693	23.19120026	22.98058891	21.43371391	22.24783516	22.23282814	23.83547401						1	1	1	3.4	3.4	3.4	32.444	0.0010333	2.2906	142560000	16	NaN	NaN	0	NaN	sp|O00560|SDCB1_HUMAN	sp|O00560|SDCB1_HUMAN	245
22.08118057	23.89541626	21.98401833	22.54380608	22.22289848	21.17597389	26.86785316	26.86926651	26.64828491	26.6666851	26.53168869	26.42074203	26.62533379	26.33131981	26.75989532	26.8348484	26.62212563	26.72377396						3	3	3	10.4	10.4	10.4	78.863	0	178.57	1791800000	117	NaN	NaN	0	NaN	sp|O00566|MPP10_HUMAN	sp|O00566|MPP10_HUMAN	246
24.47029305	28.45179367	30.40121078	30.73779678	30.97021294	31.09074593	30.65130043	30.87503624	28.63252831	29.24097633	28.64399338	30.97397995	28.78783798	29.85311127	28.93058205	28.78624916	30.03144264	29.83542061						3	3	3	9.6	9.6	9.6	66.049	0	92.592	21183000000	199	0.165457176	0.739477792	0.482626915	0.42024726	sp|O00567|NOP56_HUMAN	sp|O00567|NOP56_HUMAN	247
27.54767609	27.63913536	26.0423069	25.97962952	27.3537178	22.01350594	21.98308754	23.27322578	26.48517418	22.32039452	22.60996628	21.65300751	26.23799515	22.48744965	25.705513	21.26565552	22.29496956	21.85782242				+	fold10_fold1	5	5	5	11.8	11.8	11.8	73.243	0	140.5	1062600000	35	1.642455572	0.042388251	-3.041852633	-2.687955294	sp|O00571|DDX3X_HUMAN;sp|O15523|DDX3Y_HUMAN	sp|O00571|DDX3X_HUMAN	248
21.66826057	22.08592415	22.85360336	22.25689507	24.46718597	21.36460686	23.15423775	23.6673069	24.47963524	23.57066154	21.95079231	23.8365345	24.12234116	22.14451599	24.16015625	24.17371368	22.31813431	19.77882385						3	3	3	11.8	11.8	11.8	58.635	0	60.522	243500000	28	NaN	NaN	0	NaN	sp|O00592|PODXL_HUMAN	sp|O00592|PODXL_HUMAN	249
22.31977463	21.19216728	23.13038635	23.26909447	23.2052784	22.3449688	23.29811859	22.95092583	22.8983326	22.78487396	21.18873215	22.25234413	22.25600624	22.62209702	22.41189384	20.44819641	21.71591377	22.60150146						1	1	1	4	4	4	57.886	0	14.123	128140000	23	NaN	NaN	0	NaN	sp|O00629|IMA3_HUMAN	sp|O00629|IMA3_HUMAN	250
21.99519539	23.82134819	23.01084137	22.86969185	22.47187233	22.63596344	23.4396553	21.6395607	21.4053936	22.76867294	22.22338104	20.96832848	22.02976418	22.29367828	22.05561256	22.88545036	23.6482296	18.52357864						2	2	2	7.6	7.6	7.6	47.441	0	4.2598	75637000	10	NaN	NaN	0	NaN	sp|O00712|NFIB_HUMAN	sp|O00712|NFIB_HUMAN	251
23.34908867	24.12142563	23.43636131	21.86881256	22.31195068	21.76065636	21.03887939	22.13368416	21.87585068	22.00963211	21.62583351	21.60766411	22.89102554	23.28488159	22.74733925	21.80084038	19.794487	23.17847824						1	1	1	2.5	2.5	2.5	184.77	0	29.607	47623000	7	NaN	NaN	0	NaN	sp|O00750|P3C2B_HUMAN	sp|O00750|P3C2B_HUMAN	252
22.69855499	21.56719017	21.67734528	21.17896271	22.90591431	21.83827782	22.31518936	21.32273483	23.83965111	21.89712143	23.52082062	21.91169357	23.46243286	21.76667023	21.65917397	22.87833405	21.14974785	23.0839138						1	1	1	9.5	9.5	9.5	19.652	0	5.3308	104750000	19	NaN	NaN	0	NaN	sp|O00762|UBE2C_HUMAN	sp|O00762|UBE2C_HUMAN	253
21.83088684	21.81928444	21.79234314	22.55135155	22.25972557	21.67035675	23.28390121	24.23003578	22.95923233	22.68189621	22.35863304	20.5611496	23.24028778	22.11812019	22.85487175	22.3808651	22.18358803	22.04925537						1	1	1	7.4	7.4	7.4	35.102	0	30.702	46523000	5	NaN	NaN	0	NaN	sp|O00764|PDXK_HUMAN	sp|O00764|PDXK_HUMAN	254
22.96710396	22.47939301	22.56225586	22.29006767	21.8716526	21.58996964	22.31219864	23.3003788	22.94819069	22.49311447	23.35912704	22.77873039	21.69070244	22.31838989	22.61889648	21.71913528	21.87650108	19.92252541						1	1	1	3.6	3.6	3.6	41.522	0	3.7994	6061800	6	NaN	NaN	0	NaN	sp|O00767|SCD_HUMAN	sp|O00767|SCD_HUMAN	255
21.60237503	22.82662582	22.99948883	21.77754211	22.14332199	20.25579643	23.03674889	23.03141594	22.22088051	23.70377159	21.50930977	21.51405334	22.09851265	21.40999794	22.49625587	22.46566391	22.33717346	21.21780968						1	1	1	2.9	2.9	2.9	61.849	0	4.281	43512000	3	NaN	NaN	0	NaN	sp|O13297|CET1_YEAST	sp|O13297|CET1_YEAST	256
23.02895927	22.39909744	22.18960571	21.53941727	23.71237946	21.83448219	22.79446793	23.24575806	20.95745468	22.40620804	21.71898651	22.57825661	22.20946884	22.85372162	23.40069199	22.70049477	22.98996162	24.05639267						3	1	1	20.8	8.6	8.6	22.443	0	96.789	320140000	21	NaN	NaN	0	NaN	sp|O13516|RS9A_YEAST	sp|O13516|RS9A_YEAST	257
23.67915535	25.83149338	23.80508232	25.95127106	22.73128319	23.45805931	28.91433334	29.19197083	28.86505318	28.97410393	28.85245705	29.17935371	26.90873337	27.55134773	28.0492115	26.63006401	27.28630257	28.4938488						2	2	2	19.2	19.2	19.2	17.902	0	170.5	6933100000	113	NaN	NaN	0	NaN	sp|O13563|RPN13_YEAST	sp|O13563|RPN13_YEAST	258
21.8395462	24.50306892	23.36663246	22.64901733	22.03816795	22.51051521	22.77418327	22.23373032	21.90163231	21.42427254	25.01792717	22.3831768	22.49544144	22.81892204	22.13076019	21.67503548	21.24550438	22.09402084						2	2	2	17.2	17.2	17.2	16.403	0	14.604	305160000	18	NaN	NaN	0	NaN	sp|O14467|MBF1_YEAST	sp|O14467|MBF1_YEAST	259
21.73500633	21.36481285	21.56854248	21.29740715	22.7008934	22.16244698	22.76826859	22.37575531	22.08570099	22.51247597	21.69225883	22.55294037	23.43542862	21.23793221	21.9223671	21.0369091	20.76942635	20.55041695						1	1	1	27.6	27.6	27.6	8.6174	0	13.074	10917000	5	NaN	NaN	0	NaN	sp|O14468|YO304_YEAST	sp|O14468|YO304_YEAST	260
25.56595802	26.29871178	26.50023842	26.36607933	26.38381767	26.38789749	25.62505531	23.42981911	21.49824333	21.22613716	26.07971001	26.01924324	26.02960014	26.21252441	26.21278381	26.08474541	26.21042633	26.21891212						5	5	5	3.9	3.9	3.9	242.04	0	62.507	1109000000	101	1.460609592	0.060375945	-2.270749092	-2.443767872	sp|O14497|ARI1A_HUMAN	sp|O14497|ARI1A_HUMAN	261
24.94091606	21.99546432	25.07308388	25.13155556	24.57172585	20.86825943	21.90366554	22.6941452	22.00436783	22.1144886	23.94270706	24.3617878	24.80326462	24.78556442	24.6506424	24.71633339	24.86660385	24.90343475						4	4	4	7.2	7.2	7.2	76.18	0	79.102	338370000	40	0.50487743	0.380326395	-0.926640511	-1.063188929	sp|O14523|C2C2L_HUMAN	sp|O14523|C2C2L_HUMAN	262
22.65764618	23.35283661	21.88764381	21.62469482	22.17951202	23.37981606	22.22450638	22.56248093	22.73409462	22.77992058	21.70489502	21.69799042	22.00053215	22.10444069	22.50161362	21.80430031	21.84489632	21.46149063						1	1	1	4.1	4.1	4.1	50.639	0	25.385	55407000	11	NaN	NaN	0	NaN	sp|O14524|NEMP1_HUMAN	sp|O14524|NEMP1_HUMAN	263
22.99011612	23.36771011	21.86514473	21.8021698	22.62553215	22.05041504	22.82480431	23.22279358	22.39751816	23.13305283	22.56972694	21.04236794	22.18538666	22.18896675	22.32214355	22.08910179	20.65838051	20.80451775						1	1	1	4	4	4	26.534	0.0089422	1.3617	0	5	NaN	NaN	0	NaN	sp|O14530|TXND9_HUMAN	sp|O14530|TXND9_HUMAN	264
22.4769783	23.10898018	22.07002831	22.20402908	21.61195755	23.18339348	22.91850281	22.47379112	22.11304474	21.07675552	22.49910545	22.36912155	21.20156097	22.62586403	22.56016159	20.17089844	21.62453461	21.59714317						1	1	1	1.7	1.7	1.7	59.527	0.0069058	1.4571	22659000	9	NaN	NaN	0	NaN	sp|O14544|SOCS6_HUMAN	sp|O14544|SOCS6_HUMAN	265
26.0202198	26.38437843	26.50118065	26.41557693	26.84613228	26.71698761	25.71138	25.75837135	25.82235527	25.77605438	25.69298744	25.56946945	26.2227478	26.19544792	26.1500988	26.18514252	25.97134399	26.14283371				+	fold10_fold1	4	4	4	2.3	2.3	2.3	231.43	0	34.134	1133400000	67	3.976914661	0.0004018	-0.758976301	-6.170412642	sp|O14578|CTRO_HUMAN	sp|O14578|CTRO_HUMAN	266
22.68001556	21.757658	23.09926414	23.19987297	21.5241394	22.79760551	24.14519119	23.67819595	22.64531898	22.26508141	21.4451046	20.19870949	23.61075783	21.97263145	22.08993149	23.35291481	20.8205204	20.78282547						2	2	2	11.7	11.7	11.7	34.482	0	13.329	38064000	19	NaN	NaN	0	NaN	sp|O14579|COPE_HUMAN	sp|O14579|COPE_HUMAN	267
22.93906593	22.83893967	22.05704117	21.71036148	23.37108612	22.91362	22.24049568	22.3754406	22.53371429	21.77429962	21.69459915	21.82131386	22.83895493	21.18163872	22.28069305	27.53615952	21.5018177	21.38017273						2	2	2	27.8	27.8	27.8	16.46	0	3.5981	296140000	8	NaN	NaN	0	NaN	sp|P47813|IF1AX_HUMAN;sp|O14602|IF1AY_HUMAN	sp|P47813|IF1AX_HUMAN;sp|O14602|IF1AY_HUMAN	268
27.37964439	23.7751503	22.84298706	22.34469986	22.25119591	21.66301727	22.96338463	22.91265869	20.78430557	23.74242783	22.19419098	21.42780113	22.70523643	22.40650177	21.45739174	20.3299942	21.79861832	21.49427032						5	5	5	7.1	7.1	7.1	130.16	0	19.942	192590000	23	NaN	NaN	0	NaN	sp|O14617|AP3D1_HUMAN	sp|O14617|AP3D1_HUMAN	269
22.57910919	22.71952057	21.87391472	21.97300529	22.49921799	22.68164253	22.49547577	20.59758186	21.64092636	23.24668884	23.0384407	22.19548607	22.18569565	21.23846436	23.63438797	21.34905243	21.73586273	22.05976295						1	1	1	0.9	0.9	0.9	87.687	0	2.5852	40198000	12	NaN	NaN	0	NaN	sp|O14639|ABLM1_HUMAN	sp|O14639|ABLM1_HUMAN	270
21.96717262	22.31259918	21.35098457	22.1563015	24.08644676	21.49217987	21.43688393	22.26374245	22.55971336	21.87044144	21.57380676	21.63786697	23.94207954	23.10508728	23.83064842	22.1993885	24.14406013	23.99929237						2	2	2	6.4	6.4	6.4	73.253	0	6.4668	109500000	19	NaN	NaN	0	NaN	sp|P54792|DVLP1_HUMAN;sp|O14640|DVL1_HUMAN;sp|O14641|DVL2_HUMAN	sp|P54792|DVLP1_HUMAN;sp|O14640|DVL1_HUMAN;sp|O14641|DVL2_HUMAN	271
26.43307114	25.95730591	25.620924	25.53201675	25.47230911	25.84854698	25.7010498	25.68426323	25.56354523	25.95783806	25.60913277	25.61338234	25.92759514	25.68461227	25.71447563	25.70371819	25.64669228	25.77510071						8	8	7	7.2	7.2	6.4	196.69	0	27.12	874690000	63	0.3437896	0.523144225	-0.122493744	-0.780604228	sp|O14646|CHD1_HUMAN	sp|O14646|CHD1_HUMAN	272
22.48713112	22.88944435	23.82143021	22.40727043	23.95562172	21.82244492	23.34528351	23.82474136	23.06882095	22.51444244	21.98823738	22.57960701	21.28182793	22.22543144	21.51172256	21.18593597	21.35133553	21.97581291						4	3	3	2.8	2.1	2.1	211.34	0	21.494	324790000	28	NaN	NaN	0	NaN	sp|O14647|CHD2_HUMAN	sp|O14647|CHD2_HUMAN	273
22.72535896	21.19717407	21.17458916	22.51900864	22.12316132	20.90849113	22.46802902	22.81988716	22.56543732	22.04466629	22.91587067	24.06332207	22.42197037	21.11531448	22.6240139	21.8146801	22.78374863	21.08593369						2	2	2	4.7	4.7	4.7	84.141	0	2.5475	145340000	8	NaN	NaN	0	NaN	sp|O14672|ADA10_HUMAN	sp|O14672|ADA10_HUMAN	274
23.87846947	22.70321465	22.98547935	21.4657383	21.50934792	21.92353821	21.97369576	21.27068329	21.08669853	23.16531754	22.74630547	21.88157272	22.60890007	22.82449532	21.89278221	22.52307129	21.41118622	26.11543274						1	1	1	2.9	2.9	2.9	38.964	0	4.7355	1478200000	38	NaN	NaN	0	NaN	sp|O14681|EI24_HUMAN	sp|O14681|EI24_HUMAN	275
27.05382729	27.58763504	27.36719704	27.36084938	27.25736809	27.33517647	26.69789886	26.8411026	26.97278976	26.84050179	26.85721207	26.90953445	27.14918709	27.24481392	27.2076931	27.13633537	27.17245483	27.1782608				+	fold10_fold1	19	19	19	6.6	6.6	6.6	593.38	0	233.8	2250200000	211	3.832932487	0.000522496	-0.473835627	-5.920657619	sp|O14686|KMT2D_HUMAN	sp|O14686|KMT2D_HUMAN	276
23.93520737	22.12763405	23.75633621	22.82315063	22.68160439	22.00702858	22.55854607	22.90921974	22.77939987	22.20288849	22.38329506	21.9468956	21.82484818	22.32415771	22.36249161	21.17248535	21.11888504	19.20884323						2	2	2	16.5	16.5	16.5	21.782	0	8.0045	38084000	21	NaN	NaN	0	NaN	sp|O14713|ITBP1_HUMAN	sp|O14713|ITBP1_HUMAN	277
22.74673271	21.93139076	22.63892746	23.72757721	22.92483711	22.86672401	22.10788155	22.36010551	21.79241371	22.87607574	21.42791367	20.91773415	21.58327675	22.72858429	22.1289711	22.2385025	21.79171181	23.76799774						1	1	1	4.5	4.5	4.5	47.484	0	11.312	159540000	11	NaN	NaN	0	NaN	sp|O14733|MP2K7_HUMAN	sp|O14733|MP2K7_HUMAN	278
23.76631165	23.42393494	23.19811821	22.5646286	22.27898979	21.94739151	22.54902649	22.0200882	22.72901535	22.40949249	20.82860565	23.23158073	22.26020622	21.94367599	20.61561394	21.88798523	22.11122513	21.1612587						3	3	3	23.2	23.2	23.2	14.285	0	17.914	20935000	33	NaN	NaN	0	NaN	sp|O14737|PDCD5_HUMAN	sp|O14737|PDCD5_HUMAN	279
23.55235672	23.26445007	21.2432766	22.67767525	23.36789322	21.7524929	22.01042747	22.62924194	22.68866158	22.85375595	23.40460396	21.87927818	21.92508125	21.77051544	22.04019165	20.95901871	22.18040657	19.8794632						1	1	1	5	5	5	38.868	0	5.2337	0	1	NaN	NaN	0	NaN	sp|O14745|NHRF1_HUMAN	sp|O14745|NHRF1_HUMAN	280
24.72301865	24.91058731	24.79634857	24.63771248	24.62566948	24.70001793	22.73138618	23.5175457	24.17066193	23.65621948	21.58720779	21.06808472	24.61834908	24.63212013	24.58485794	24.55882454	24.52067375	24.68169212				+	fold10_fold1	3	3	3	13.2	13.2	13.2	54.433	0	27.64	372510000	54	2.491081203	0.007845782	-1.943708102	-3.847018238	sp|O14757|CHK1_HUMAN	sp|O14757|CHK1_HUMAN	281
21.50358009	22.2278862	21.44865608	21.68397141	22.58417892	23.39916229	21.11316872	22.0219326	21.23299789	21.174366	22.81617928	20.97742271	23.03881073	21.29611778	23.50255203	20.72153854	19.9321804	20.94370842						1	1	1	1.2	1.2	1.2	123.9	0	3.3447	31985000	14	NaN	NaN	0	NaN	sp|O14776|TCRG1_HUMAN	sp|O14776|TCRG1_HUMAN	282
22.00749016	22.06175804	22.95755959	22.36110306	22.29396439	22.29473877	23.40059662	22.65724564	21.43051529	23.96712494	21.9048233	22.50412369	22.85150528	22.22632027	23.53720093	21.82474518	21.35933495	21.56778717						2	2	2	4.8	4.8	4.8	73.912	0	6.484	14827000	4	NaN	NaN	0	NaN	sp|O14777|NDC80_HUMAN	sp|O14777|NDC80_HUMAN	283
22.17662621	22.43319321	22.50738525	20.80135155	22.40496063	26.77203178	21.61015701	21.77464104	21.5237999	22.09092903	23.31282997	21.39021873	20.79572487	21.11535072	23.26033401	22.35019875	21.35711098	21.54131889						3	3	3	19.8	19.8	19.8	27.887	0	62.399	734070000	12	NaN	NaN	0	NaN	sp|O14818|PSA7_HUMAN	sp|O14818|PSA7_HUMAN	285
22.68589401	21.9420929	23.66362	23.86740494	22.42491531	20.81953812	23.34475899	22.89031601	21.66626358	22.35297394	22.5974865	20.60139847	21.16674423	21.18510818	22.16774559	22.68036079	23.55018234	20.49139404						2	2	2	4.4	4.4	4.4	46.36	0	4.4461	56564000	13	NaN	NaN	0	NaN	sp|O14874|BCKD_HUMAN	sp|O14874|BCKD_HUMAN	286
22.64702034	22.11036873	22.63342667	21.80827904	23.11681557	20.87877655	22.44278336	23.4562149	21.9884243	21.23337364	22.65824509	22.58688927	23.01490593	22.09874725	23.60389519	20.77657127	22.85780334	22.18749237						1	1	1	18.5	18.5	18.5	13.735	0	6.8262	9638900	0	NaN	NaN	0	NaN	sp|O14907|TX1B3_HUMAN	sp|O14907|TX1B3_HUMAN	287
24.72987747	24.8747406	21.63165092	22.841465	22.12584877	20.31349564	24.59758568	23.44102859	21.74121666	24.28792381	21.65793037	22.59823608	23.5701313	21.34225845	24.65321541	22.31419754	24.71182632	19.93263245						2	2	2	3.6	3.6	3.6	126.23	0	18.21	343710000	29	NaN	NaN	0	NaN	sp|O14917|PCD17_HUMAN	sp|O14917|PCD17_HUMAN	288
22.52577782	21.74351692	22.92044067	22.58138847	22.73540688	20.92294693	23.1335907	22.47390938	22.20164299	22.23747826	21.95458603	22.36274719	22.99187469	22.29253006	22.2477169	21.83809471	21.8023243	21.31098175						1	1	1	5.2	5.2	5.2	86.563	0	19.776	31879000	3	NaN	NaN	0	NaN	sp|O14920|IKKB_HUMAN	sp|O14920|IKKB_HUMAN	289
22.86810493	22.62918854	23.42322159	21.98381615	22.88399315	21.69370079	22.37874222	23.32231712	23.2465477	22.63016701	22.44901466	20.9978199	22.38403511	21.93672943	23.09699631	22.17164993	21.25740051	22.15841675						2	2	2	5.7	5.7	5.7	49.54	0	15.316	78805000	15	NaN	NaN	0	NaN	sp|O14929|HAT1_HUMAN	sp|O14929|HAT1_HUMAN	290
21.9339447	25.93449593	25.59860992	26.69032478	25.48043633	26.10259438	22.7269268	26.36182022	22.63458824	22.59109116	22.68358231	21.5325985	24.35756493	25.11016464	25.14343834	27.04061508	26.89214897	25.55405998						2	2	2	22.2	22.2	22.2	19.794	0	192.67	1483200000	54	1.329086326	0.07798358	-2.201633135	-2.266202828	sp|P19105|ML12A_HUMAN;sp|P24844|MYL9_HUMAN;sp|O14950|ML12B_HUMAN	sp|P19105|ML12A_HUMAN;sp|P24844|MYL9_HUMAN;sp|O14950|ML12B_HUMAN	291
23.02482986	23.71899414	22.36713791	21.9668808	22.0167141	22.66680336	23.16280556	21.69255829	22.30975533	22.03442764	22.46448517	21.78179932	23.81369019	21.48808861	21.97102356	22.66517258	20.91410065	20.69735718						1	1	1	2.3	2.3	2.3	70.038	0	4.5757	5039000	4	NaN	NaN	0	NaN	sp|O14967|CLGN_HUMAN	sp|O14967|CLGN_HUMAN	293
29.63720131	29.18784714	29.10554504	29.13126564	29.02794075	29.04424286	28.28559685	28.27701759	28.25907707	28.18243599	28.48062134	28.4581852	28.8638134	28.76566124	28.83689499	28.83864021	28.76303482	28.56725121				+	fold10_fold1	10	10	10	14.3	14.3	14.3	115.28	0	320.63	7373200000	181	5.054596868	5.53E-05	-0.865184784	-8.267375504	sp|O14974|MYPT1_HUMAN	sp|O14974|MYPT1_HUMAN	294
24.07129478	23.8641758	22.94345856	23.17595863	21.99141502	23.34583855	22.05747795	22.68322372	22.45735741	22.03611183	23.4448452	21.24089813	22.41630363	21.54701805	21.66521835	23.45576668	20.93871689	21.16032982						2	2	2	4.4	4.4	4.4	77.298	0	5.6817	42967000	14	NaN	NaN	0	NaN	sp|O14978|ZN263_HUMAN	sp|O14978|ZN263_HUMAN	295
23.39605331	22.83289337	22.19651413	20.98609352	22.44737434	21.79966927	21.97761154	21.73067856	22.58556175	21.88914108	22.75078011	21.73103905	23.16127968	21.84035873	22.73478508	23.4391098	21.46678352	20.31288528						4	4	4	12.4	12.4	12.4	46.437	0	11.041	124730000	31	NaN	NaN	0	NaN	sp|O14979|HNRDL_HUMAN	sp|O14979|HNRDL_HUMAN	296
