LFQ intensity UPS1_01	LFQ intensity UPS1_02	LFQ intensity UPS1_03	LFQ intensity UPS1_04	LFQ intensity UPS2_01	LFQ intensity UPS2_02	LFQ intensity UPS2_03	LFQ intensity UPS2_04	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant 1_2	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value 1_2	Student's T-test q-value 1_2	Student's T-test Difference 1_2	Student's T-test Test statistic 1_2	Protein IDs	Majority protein IDs	id
33.52262497	33.05083466	33.29008102	33.0781517	33.11837769	33.38792419	33.2556076	33.14524841						10	10	10	85.2	85.2	85.2	15.703	0	179.11	1.2394E+11	212	0.023441483	0.999856469	0.008633614	0.068707717	sp|P02358|RS6_ECOLI	sp|P02358|RS6_ECOLI	154
33.9798851	33.83723831	34.09348679	33.74584961	33.66246414	34.07024002	33.75423813	34.12393951						14	14	14	63.1	63.1	63.1	20.019	0	323.31	1.9486E+11	633	0.028382258	0.999856469	0.011394501	0.082756281	sp|P02359|RS7_ECOLI	sp|P02359|RS7_ECOLI	155
32.41510773	32.44707108	32.73868179	32.25662231	32.49240112	32.90172958	32.39166641	32.67741013						7	7	7	54.2	54.2	54.2	14.98	0	112.29	71716000000	119	0.451675368	0.795218036	-0.151431084	-1.00555091	sp|P02413|RL15_ECOLI	sp|P02413|RL15_ECOLI	156
28.13755798	28.26463509	28.30482483	28.63079453	28.28166771	28.45908546	28.57069206	28.42838287						9	9	9	21.6	21.6	21.6	57.013	0	82.773	3981200000	47	0.359529517	0.808031298	-0.100503922	-0.832524335	sp|P02916|MALF_ECOLI	sp|P02916|MALF_ECOLI	157
27.95154762	27.23671913	27.12829399	27.36110115	27.18395042	27.59498405	27.45552254	27.80427361						18	18	18	27.8	27.8	27.8	93.635	0	171.97	2291600000	42	0.15351059	0.894322956	-0.090267181	-0.401091811	sp|P02918|PBPA_ECOLI	sp|P02918|PBPA_ECOLI	158
29.73971176	29.51101685	29.95157623	29.78821182	29.64849091	29.96485329	29.60487747	29.78772926						25	25	25	39.9	39.9	39.9	94.291	0	163.71	9925200000	89	0.010652861	0.999856469	-0.003858566	-0.031661055	sp|P02919|PBPB_ECOLI	sp|P02919|PBPB_ECOLI	159
30.31516457	30.39519501	30.22480965	30.54388428	30.38339806	30.2720871	30.51671791	30.62792778						15	15	15	56.2	56.2	56.2	35.54	0	181.75	16746000000	89	0.332399273	0.822159811	-0.080269337	-0.779780027	sp|P02924|ARAF_ECOLI	sp|P02924|ARAF_ECOLI	160
36.03335953	35.75152206	35.95910645	35.64339828	35.78767776	35.96945953	35.748703	35.85317612						17	17	17	74	74	74	30.95	0	323.31	7.815E+11	2798	0.023631384	0.999856469	0.007092476	0.069250324	sp|P02925|RBSB_ECOLI	sp|P02925|RBSB_ECOLI	161
26.37482643	26.15643883	26.19370079	25.69067192	26.05996513	26.22447968	0	0						2	2	2	10	10	10	26.094	0	4.2593	798260000	3	0.869726653	0.795218036	13.03279829	1.726634804	sp|P02929|TONB_ECOLI	sp|P02929|TONB_ECOLI	162
33.12512589	33.35809708	33.52075195	33.58138657	33.48363876	33.52996826	33.52367401	33.60366058						30	30	30	85	85	85	53.74	0	323.31	1.4183E+11	497	0.630796548	0.795218036	-0.138895035	-1.323080848	sp|P02930|TOLC_ECOLI	sp|P02930|TOLC_ECOLI	163
35.1998558	34.69939041	35.11481476	34.84926605	34.81196594	35.15421295	34.74028015	34.66590881						19	19	18	70.2	70.2	68.2	39.333	0	323.31	3.8151E+11	1070	0.329779024	0.824501658	0.122739792	0.774635428	sp|P02931|OMPF_ECOLI	sp|P02931|OMPF_ECOLI	164
32.48168945	32.73404312	32.90736389	33.27655792	33.05287552	32.98340607	33.38599777	33.16173935						19	19	19	58.1	58.1	58.1	49.912	0	323.31	1.0792E+11	332	0.775533282	0.795218036	-0.29609108	-1.569102339	sp|P02943|LAMB_ECOLI	sp|P02943|LAMB_ECOLI	165
28.03920364	27.49060059	27.76521683	27.11911774	27.4343605	27.98185349	27.39566422	26.99614906						16	16	16	46	46	46	52.55	0	60.017	2193600000	38	0.214262881	0.869871202	0.151527882	0.537022336	sp|P03004|DNAA_ECOLI	sp|P03004|DNAA_ECOLI	166
27.09164238	27.051548	27.02421951	27.80771637	27.39296532	27.31302452	27.61027527	27.24563026						16	16	16	28.1	28.1	28.1	81.989	0	64.976	1930100000	31	0.300989073	0.840727676	-0.146692276	-0.71747609	sp|P03018|UVRD_ECOLI	sp|P03018|UVRD_ECOLI	167
27.49021912	27.0590992	27.01839447	27.1023941	26.90999222	27.01488876	27.41643143	26.9502697						8	8	8	28.1	28.1	28.1	38.59	0	33.876	1675900000	23	0.240577938	0.849784897	0.094631195	0.593257369	sp|P03023|LACI_ECOLI	sp|P03023|LACI_ECOLI	168
0	0	0	0	0	0	22.6067524	0						5	5	5	30.3	30.3	30.3	37.094	0	5.3657	1300800000	6	NaN	NaN	0	NaN	sp|P03024|GALR_ECOLI	sp|P03024|GALR_ECOLI	169
28.41976929	28.13021088	28.44395256	28.1399498	28.18484879	28.32753181	28.0122261	28.34688759						9	9	9	48.3	48.3	48.3	25.248	0	45.305	3573000000	28	0.228327324	0.857939628	0.065597057	0.56725531	sp|P03813|YGEA_ECOLI	sp|P03813|YGEA_ECOLI	170
27.7413044	28.04510307	28.01865959	28.51480103	28.42189789	27.9222393	27.91256523	28.23471069						4	4	4	46.9	46.9	46.9	15.807	0	42.698	3477600000	35	0.075835396	0.952891199	-0.042886257	-0.211124522	sp|P03817|MIOC_ECOLI	sp|P03817|MIOC_ECOLI	171
26.09024811	25.99382019	25.85775757	25.30924797	25.91520119	26.16679764	26.32184029	24.9826355						6	6	6	12.3	12.3	12.3	67.795	0	57.797	677840000	12	0.033640226	0.998311507	-0.033850193	-0.097552871	sp|P03819|KEFC_ECOLI	sp|P03819|KEFC_ECOLI	172
30.22550011	30.84625244	31.05381393	31.23819923	31.09049416	31.02828407	31.01896477	31.13105774						11	11	11	64.1	64.1	64.1	31.943	0	256.38	23919000000	133	0.459604727	0.795218036	-0.226258755	-1.020065156	sp|P03841|MALM_ECOLI	sp|P03841|MALM_ECOLI	173
0	0	0	0	0	0	0	29.47427177						2	2	2	2.9	2.9	2.9	72.198	0.0049372	2.2963	12407000000	2	NaN	NaN	0	NaN	sp|P03960|KDPB_ECOLI	sp|P03960|KDPB_ECOLI	174
29.70966148	29.87009048	29.99873352	30.30888748	29.97801018	29.86152267	30.14102173	30.06984138						16	16	16	76.9	76.9	76.9	28.756	0	141.19	12852000000	90	0.106979259	0.929407033	-0.040755749	-0.289879957	sp|P04036|DAPB_ECOLI	sp|P04036|DAPB_ECOLI	175
31.48092079	31.8745594	31.70049667	32.25005341	32.14424896	31.77152061	32.27222443	32.15740967						33	33	33	75.8	75.8	75.8	58.679	0	323.31	50794000000	298	0.633936199	0.795218036	-0.259843349	-1.32849267	sp|P04079|GUAA_ECOLI	sp|P04079|GUAA_ECOLI	176
28.71920967	29.28226471	29.32429314	29.60409927	29.4934864	29.21951103	29.61974907	29.51966476						3	3	3	40.7	40.7	40.7	18.111	0	200.44	8175100000	35	0.520192382	0.795218036	-0.23063612	-1.129370237	sp|P04128|FIMA1_ECOLI	sp|P04128|FIMA1_ECOLI	177
29.86450577	29.82520294	29.83926964	29.51286316	29.54133797	29.89536095	29.84955215	29.62900543						21	21	21	58.5	58.5	58.5	47.008	0	193.97	10257000000	125	0.097341398	0.933197039	0.031646252	0.265915387	sp|P04335|FRSA_ECOLI	sp|P04335|FRSA_ECOLI	178
0	0	0	0	0	0	0	24.61874199						2	2	2	9.6	9.6	9.6	36.907	0	4.9812	87970000	1	NaN	NaN	0	NaN	sp|P04391|OTC1_ECOLI;sp|P06960|OTC2_ECOLI	sp|P04391|OTC1_ECOLI;sp|P06960|OTC2_ECOLI	179
30.64890289	30.93410301	31.14211845	31.17384911	30.96746826	31.21152687	31.07921791	31.20349884						16	16	16	65.5	65.5	65.5	35.56	0	323.31	24733000000	153	0.475710625	0.795218036	-0.140684605	-1.049388739	sp|P04425|GSHB_ECOLI	sp|P04425|GSHB_ECOLI	180
29.59364891	29.5725193	29.34714127	29.48273849	29.68989182	29.39370346	29.5541687	29.67725945						16	16	16	62.7	62.7	62.7	43.537	0	97.839	9119800000	68	0.393948456	0.796241363	-0.079743862	-0.898173993	sp|P04693|TYRB_ECOLI	sp|P04693|TYRB_ECOLI	181
32.23374939	32.29337692	32.22492599	32.27722168	32.22834015	32.29676819	32.29381561	32.24889755						28	28	28	67.5	67.5	67.5	53.815	0	323.31	60166000000	332	0.15605181	0.893584104	-0.009636879	-0.406971509	sp|P04805|SYE_ECOLI	sp|P04805|SYE_ECOLI	182
25.45079613	0	25.82040977	25.21619415	25.4667511	0	0	0						3	3	2	14.9	14.9	12.5	39.378	0.00046425	3.6431	528300000	5	0.68483074	0.795218036	12.75516224	1.415690683	sp|P04816|LIVK_ECOLI	sp|P04816|LIVK_ECOLI	183
33.26556396	33.36332703	33.40070343	33.55442047	33.56626511	33.37165833	33.64226913	33.52495956						47	47	47	73.9	73.9	73.9	98.918	0	323.31	1.4007E+11	588	0.778755191	0.795218036	-0.130284309	-1.574515196	sp|P04825|AMPN_ECOLI	sp|P04825|AMPN_ECOLI	184
28.62676239	28.7729435	28.42141724	28.75232124	28.82647705	28.43559265	28.77240944	28.4539547						8	8	8	39	39	39	29.423	0	92.65	5027700000	43	0.057320219	0.974506115	0.021252632	0.162357168	sp|P04846|NLPA_ECOLI	sp|P04846|NLPA_ECOLI	185
0	0	0	0	0	0	0	25.00320244						1	1	1	3.6	3.6	3.6	51.294	0	22.53	179550000	4	NaN	NaN	0	NaN	sp|P04949|FLIC_ECOLI	sp|P04949|FLIC_ECOLI	186
30.19060516	30.12989044	30.14491653	30.10599518	30.10124397	30.14260483	30.13699532	30.21512032						13	13	13	64.9	64.9	64.9	27.614	0	117.96	13293000000	83	0.073897402	0.955481482	-0.006139278	-0.206092277	sp|P04951|KDSB_ECOLI	sp|P04951|KDSB_ECOLI	187
0	0	26.551157	25.54339027	0	0	0	0						3	3	3	7.2	7.2	7.2	56.195	0	4.6098	2296800000	5	NaN	NaN	0	NaN	sp|P04968|ILVA_ECOLI	sp|P04968|ILVA_ECOLI	188
33.19206238	32.93679047	33.1591835	32.74533081	32.90073776	33.38817978	32.85897446	33.04058456						7	7	7	82	82	82	15.292	0	323.31	1.0065E+11	140	0.088506444	0.93926019	-0.038777351	-0.24363395	sp|P04982|RBSD_ECOLI	sp|P04982|RBSD_ECOLI	189
32.62202454	32.67333221	32.73038483	32.75573349	32.75053024	32.68334198	32.73287201	32.74873352						35	35	35	81.4	81.4	81.4	55.041	0	323.31	84732000000	387	0.444260607	0.795218036	-0.033500671	-0.991930485	sp|P04983|RBSA_ECOLI	sp|P04983|RBSA_ECOLI	190
27.55215454	27.3401947	27.39754295	26.8365345	27.48975945	27.15961838	27.11117935	27.20871735						10	10	10	24.3	24.3	24.3	51.832	0	52.688	1894000000	34	0.080192648	0.947799918	0.039288044	0.22237961	sp|P04994|EX7L_ECOLI	sp|P04994|EX7L_ECOLI	191
28.13697052	27.61442184	27.44197655	27.34104347	27.7202549	27.53719711	27.6724968	27.60844231						14	14	14	38.9	38.9	38.9	54.5	0	45.308	2493600000	41	0.001826397	0.999856469	-0.000994682	-0.005482452	sp|P04995|EX1_ECOLI	sp|P04995|EX1_ECOLI	192
30.73932648	30.63035965	30.81061554	30.61456299	30.74334526	30.8282032	30.7584343	30.95338058						18	18	18	73	73	73	38.827	0	185.94	21108000000	149	0.931819298	0.795218036	-0.122124672	-1.829935355	sp|P05020|PYRC_ECOLI	sp|P05020|PYRC_ECOLI	193
26.1246891	26.2777977	26.28146362	26.20586777	26.2665844	26.18364716	26.60427666	26.24119949						6	6	6	25.6	25.6	25.6	50.969	0	29.693	995840000	24	0.445973006	0.795218036	-0.101472378	-0.99508025	sp|P05041|PABB_ECOLI	sp|P05041|PABB_ECOLI	194
32.38848877	32.66460419	32.43819809	32.64888	32.77303314	32.4381485	32.84526062	32.75130844						26	26	26	78.2	78.2	78.2	50.488	0	323.31	79691000000	371	0.707037302	0.795218036	-0.166894913	-1.453458546	sp|P05042|FUMC_ECOLI	sp|P05042|FUMC_ECOLI	195
32.83673096	33.17912674	33.18132019	33.22948837	33.29693222	33.17988205	33.50166321	33.54351425						35	35	35	64.4	64.4	64.4	77.1	0	323.31	1.212E+11	409	1.149516074	0.795218036	-0.273831367	-2.192057964	sp|P05055|PNP_ECOLI	sp|P05055|PNP_ECOLI	196
0	27.68505287	0	27.18072891	0	0	0	0						3	3	3	16	16	16	21.1	0.0013743	3.1753	1642800000	5	NaN	NaN	0	NaN	sp|P05100|3MG1_ECOLI	sp|P05100|3MG1_ECOLI	197
28.19060516	28.22857666	28.0376873	28.19469643	28.29250336	28.00099182	28.38100624	28.21886444						12	12	12	52.8	52.8	52.8	27.466	0	91.824	3578300000	46	0.272332378	0.840727676	-0.060450077	-0.659331633	sp|P05194|AROD_ECOLI	sp|P05194|AROD_ECOLI	198
28.66302299	28.44837189	28.3195858	28.51487732	28.42454338	28.66285324	28.623312	28.69624138						26	26	26	36.6	36.6	36.6	107.71	0	195.93	4660500000	83	0.575819999	0.795218036	-0.115272999	-1.227599679	sp|P05458|PTRA_ECOLI	sp|P05458|PTRA_ECOLI	199
31.82316208	31.76635551	31.49905014	31.71665382	31.88834381	31.43688393	31.82118607	31.64142799						23	23	23	68	68	68	41.367	0	323.31	40219000000	155	0.011853865	0.999856469	0.00434494	0.035183665	sp|P05459|PDXB_ECOLI	sp|P05459|PDXB_ECOLI	200
0	25.32051659	25.11497498	25.31572151	0	0	25.2401619	25.44430161						5	5	5	27.1	27.1	27.1	30.29	0	13.703	428360000	9	0.267080916	0.840727676	6.266687393	0.648529372	sp|P05523|FPG_ECOLI	sp|P05523|FPG_ECOLI	201
27.83647346	27.53452682	26.74688721	26.94960213	27.28347969	27.0254879	26.97628975	26.84433746						7	7	7	27.9	27.9	27.9	31.296	0	49.405	1802000000	20	0.379852108	0.799826805	0.234473705	0.871447785	sp|P05637|APAH_ECOLI	sp|P05637|APAH_ECOLI	202
27.9700489	27.6224041	27.33372879	27.19074631	27.50574493	27.54980659	27.49990463	27.74368095						5	5	5	13.9	13.9	13.9	58.898	0	89.844	2205400000	16	0.091403078	0.937182748	-0.045552254	-0.250973108	sp|P05704|MCP3_ECOLI	sp|P05704|MCP3_ECOLI	203
26.6246376	27.02622604	26.82140732	26.86419678	27.39100075	26.84565544	26.62505531	27.02199936						5	5	5	26.6	26.6	26.6	27.858	0	24.168	1493000000	17	0.318754131	0.833658802	-0.13681078	-0.752886301	sp|P05707|SRLD_ECOLI	sp|P05707|SRLD_ECOLI	204
27.22729111	27.54988098	27.24807549	27.72494507	27.76616669	27.2703495	27.45230484	27.52574348						12	12	12	26.5	26.5	26.5	65.531	0	76.966	2186900000	28	0.160302614	0.891861386	-0.066092968	-0.416765643	sp|P05791|ILVD_ECOLI	sp|P05791|ILVD_ECOLI	205
27.72910118	27.82122421	27.6270752	28.24653625	28.06799507	27.70424652	28.36427689	28.01595116						14	14	14	33.4	33.4	33.4	54.068	0	83.612	3031000000	33	0.421369497	0.795218036	-0.182133198	-0.949572997	sp|P05793|ILVC_ECOLI	sp|P05793|ILVC_ECOLI	206
28.04014587	28.24653625	28.52454948	28.39157295	28.29732323	28.46606636	28.5970459	28.77504921						17	17	17	36.3	36.3	36.3	68.446	0	139.46	4228300000	45	0.7995179	0.795218036	-0.233170033	-1.609348746	sp|P05804|BGLR_ECOLI	sp|P05804|BGLR_ECOLI	207
0	25.28619766	0	25.52372742	25.22464561	0	25.2405262	25.45246315						6	6	6	16.1	16.1	16.1	82.106	0	24.073	422610000	10	0.266852516	0.840727676	-6.276927471	-0.64805847	sp|P05825|FEPA_ECOLI	sp|P05825|FEPA_ECOLI	208
0	0	0	0	0	25.00633049	0	0						2	2	2	7.1	7.1	7.1	33.204	0.0018132	2.7357	124900000	1	NaN	NaN	0	NaN	sp|P05827|ILVY_ECOLI	sp|P05827|ILVY_ECOLI	209
28.09385872	27.94731903	27.84152222	27.85370636	27.84631157	27.7735424	28.17469406	27.90311241						10	10	10	33.8	33.8	33.8	36.008	0	61.303	3042800000	40	0.031702249	0.999856469	0.00968647	0.092117301	sp|P05852|TSAD_ECOLI	sp|P05852|TSAD_ECOLI	210
29.50880814	29.76602364	29.46099854	29.92379951	29.7872467	29.47078514	30.00557709	29.84233093						23	23	23	55.4	55.4	55.4	68.406	0	322.61	10662000000	125	0.298933833	0.840727676	-0.111577511	-0.713349232	sp|P06129|BTUB_ECOLI	sp|P06129|BTUB_ECOLI	211
0	0	0	0	23.74375916	0	0	0						2	2	2	10.2	10.2	10.2	39.323	0	10.674	71878000	2	NaN	NaN	0	NaN	sp|P06134|ADA_ECOLI	sp|P06134|ADA_ECOLI	212
31.92955971	32.00751495	32.07836151	32.06573868	32.11690903	32.19501495	32.25005341	32.18789673						40	40	40	74.3	74.3	74.3	64.612	0	323.31	54121000000	317	2.065789374	0.381278279	-0.167174816	-3.836455554	sp|P06149|DLD_ECOLI	sp|P06149|DLD_ECOLI	213
25.79225922	25.75539398	25.60172844	25.87159348	26.07936287	25.61980438	26.31556702	25.87244034						6	6	6	35.9	35.9	35.9	28.45	0	108.1	753740000	27	0.655207887	0.795218036	-0.216549873	-1.365054526	sp|P06282|CDH_ECOLI	sp|P06282|CDH_ECOLI	214
29.97473335	30.58951187	30.33084679	30.78284836	30.82850647	30.40811157	31.03236198	30.87708473						12	12	12	85.8	85.8	85.8	20.469	0	276.09	20450000000	121	0.835287438	0.795218036	-0.367031097	-1.669187185	sp|P06610|BTUE_ECOLI	sp|P06610|BTUE_ECOLI	215
31.43995857	31.40425873	31.37777328	31.38838577	31.48164177	31.3589344	31.57389069	31.4543457						43	43	43	62.7	62.7	62.7	97.349	0	323.31	33907000000	236	0.673430393	0.795218036	-0.064609051	-1.396239684	sp|P06612|TOP1_ECOLI	sp|P06612|TOP1_ECOLI	216
27.15073776	27.67094421	26.74342537	27.7449646	27.86926651	27.13829041	27.06630325	27.2469902						8	8	8	36.9	36.9	36.9	33.81	0	27.184	2067400000	12	0.003012212	0.999856469	-0.002694607	-0.009029781	sp|P06616|ERA_ECOLI	sp|P06616|ERA_ECOLI	217
26.39698792	26.54095459	26.58333778	26.25266647	26.39608955	26.73776436	26.47761345	26.30372047						9	9	9	36.8	36.8	36.8	35.312	0	50.605	1088900000	22	0.108964053	0.927355069	-0.035310268	-0.294772457	sp|P06709|BIRA_ECOLI	sp|P06709|BIRA_ECOLI	218
27.95277023	27.57924271	27.8471489	27.52723694	27.51848412	27.84194183	27.70464134	28.00292397						16	16	16	28.8	28.8	28.8	71.137	0	128.41	2602800000	42	0.102037439	0.929407033	-0.040398121	-0.277635586	sp|P06710|DPO3X_ECOLI	sp|P06710|DPO3X_ECOLI	219
31.04205132	31.44514847	31.41759872	31.74049187	31.67938423	31.43852043	31.9989357	31.91666412						23	23	23	80.7	80.7	80.7	48.772	0	323.31	38536000000	162	0.924560465	0.795218036	-0.347053528	-1.817871836	sp|P06715|GSHR_ECOLI	sp|P06715|GSHR_ECOLI	220
30.46732903	30.49476433	30.32356453	30.45787239	30.26013184	30.37025642	30.23054695	30.47730446						19	19	19	59.6	59.6	59.6	50.657	0	250.63	16193000000	112	0.728030585	0.795218036	0.101322651	1.489028762	sp|P06720|AGAL_ECOLI	sp|P06720|AGAL_ECOLI	221
26.0377903	27.20069504	27.1132679	26.99258804	27.36661339	26.92512894	27.30243111	27.34494209						8	8	8	26.3	26.3	26.3	43.212	0	69.269	1623200000	21	0.663973324	0.795218036	-0.398693562	-1.380070241	sp|P06721|METC_ECOLI	sp|P06721|METC_ECOLI	222
25.7206192	25.63367271	25.6095562	25.0128231	25.49707413	25.84321213	0	0						3	3	3	9.5	9.5	9.5	36.21	0	21.324	476730000	11	0.858436384	0.795218036	12.65909624	1.707816792	sp|P06846|EBGR_ECOLI	sp|P06846|EBGR_ECOLI	223
34.09238434	34.21009064	34.21769333	34.25638199	34.3278389	34.16399002	34.34519577	34.39323807						34	34	34	72.9	72.9	72.9	66.095	0	323.31	2.4497E+11	710	0.947522856	0.795218036	-0.113428116	-1.856025993	sp|P06959|ODP2_ECOLI	sp|P06959|ODP2_ECOLI	224
28.4583416	28.34350395	28.33938789	28.43352509	28.2921524	27.98853111	28.53815842	28.44919777						18	18	18	48.3	48.3	48.3	46.467	0	79.904	3964800000	65	0.251259622	0.84302762	0.076679707	0.615690226	sp|P06961|CCA_ECOLI	sp|P06961|CCA_ECOLI	225
0	25.59588051	25.54913139	25.72262764	25.89961243	25.63314629	26.15199471	25.9544239						4	4	4	30.4	30.4	30.4	15.656	0	26.067	638160000	24	0.473116886	0.795218036	-6.692884445	-1.04468025	sp|P06966|DICA_ECOLI	sp|P06966|DICA_ECOLI	226
28.71194458	29.52198792	29.78486252	29.84703064	29.98237038	29.8727932	29.99226379	29.91399193						4	4	4	60.5	60.5	60.5	16.286	0	96.174	10925000000	53	0.916072483	0.795218036	-0.473898411	-1.803762279	sp|P06968|DUT_ECOLI	sp|P06968|DUT_ECOLI	227
29.40015221	29.48560143	29.38251114	29.50986671	29.50578308	29.2966671	29.43652725	29.40328407						25	25	25	45.6	45.6	45.6	82.181	0	323.31	8398000000	97	0.25964479	0.841606785	0.033967495	0.633150826	sp|P06971|FHUA_ECOLI	sp|P06971|FHUA_ECOLI	228
0	0	0	0	0	0	0	24.00684357						2	2	2	12.9	12.9	12.9	37.849	0.0049305	2.2773	102910000	0	NaN	NaN	0	NaN	sp|P06974|FLIM_ECOLI	sp|P06974|FLIM_ECOLI	229
29.34197807	29.60874176	29.64001465	29.80862236	29.76133919	29.61192894	29.77624321	29.83679008						19	19	19	78	78	78	33.851	0	206.41	10225000000	162	0.653830216	0.795218036	-0.146736145	-1.3626919	sp|P06983|HEM3_ECOLI	sp|P06983|HEM3_ECOLI	230
29.54237175	30.05569077	29.88855362	30.40517235	30.19307518	29.8338089	30.30726051	30.323349						16	16	16	61.8	61.8	61.8	39.36	0	252.36	11825000000	117	0.395313749	0.796241363	-0.191426277	-0.900751232	sp|P06986|HIS8_ECOLI	sp|P06986|HIS8_ECOLI	231
28.4383316	29.08755112	28.90273857	29.42518425	29.40819359	28.85584641	29.32124329	29.22225571						12	12	12	45.1	45.1	45.1	40.278	0	122.71	6955000000	79	0.447538005	0.795218036	-0.238433361	-0.997956671	sp|P06987|HIS7_ECOLI	sp|P06987|HIS7_ECOLI	232
30.15424347	29.71301079	29.69945526	29.73114204	29.97964668	29.58364296	29.85084915	29.8980732						15	15	15	46.3	46.3	46.3	46.11	0	146.63	10623000000	83	0.008637318	0.999856469	-0.003590107	-0.025728434	sp|P06988|HISX_ECOLI	sp|P06988|HISX_ECOLI	233
26.99302101	26.51511765	26.84732819	26.87958527	26.90953445	27.12809753	26.94122887	26.78181839						4	4	4	45.8	45.8	45.8	22.756	0	31.903	1439200000	15	0.47594734	0.795218036	-0.131406784	-1.049818195	sp|P06989|HIS2_ECOLI	sp|P06989|HIS2_ECOLI	234
29.38658714	28.62404442	28.66146088	28.76135445	28.5800705	28.90942001	28.96798897	28.7587204						9	9	9	44.3	44.3	44.3	30.42	0	98.474	5617600000	74	0.100481378	0.929590819	0.054311752	0.273761287	sp|P06992|RSMA_ECOLI	sp|P06992|RSMA_ECOLI	235
28.01355743	28.08896637	27.98087311	28.19938469	28.26731682	28.55596161	28.43551445	27.94581223						10	10	10	19.5	19.5	19.5	103.12	0	48.754	3410100000	19	0.814403277	0.795218036	-0.230455875	-1.634274666	sp|P06993|MALT_ECOLI	sp|P06993|MALT_ECOLI	236
36.78694916	36.53948975	37.04983902	36.64366531	36.54351425	36.92448425	36.55955887	36.68643188						28	28	25	87.2	87.2	84.7	40.368	0	323.31	1.448E+12	7323	0.216176015	0.869871202	0.076488495	0.541159608	sp|P06996|OMPC_ECOLI	sp|P06996|OMPC_ECOLI	237
31.44569016	31.74426651	31.52257729	31.87547493	31.85797501	31.71391106	31.90354347	31.93638611						18	18	18	82.8	82.8	82.8	32.456	0	323.31	43584000000	181	0.952122259	0.795218036	-0.205951691	-1.863666155	sp|P06999|PFKB_ECOLI	sp|P06999|PFKB_ECOLI	238
26.38873672	25.82774353	25.84943008	26.13715744	25.54592514	26.00885391	25.98133087	26.19567299						5	5	5	17.6	17.6	17.6	38.978	0	25.748	732080000	21	0.251450072	0.84302762	0.117821217	0.61608824	sp|P07000|PLDB_ECOLI	sp|P07000|PLDB_ECOLI	239
31.0918808	31.03845787	31.05672455	31.23335075	31.45792198	31.2434864	31.48788261	31.48989296						18	18	18	52.4	52.4	52.4	54.623	0	293.14	30248000000	171	2.273855464	0.252640816	-0.314692497	-4.259725106	sp|P07001|PNTA_ECOLI	sp|P07001|PNTA_ECOLI	240
32.34456253	32.30348206	32.40375137	32.37965775	32.41794968	32.38221359	32.61188507	32.47002411						27	27	27	67	67	67	62.011	0	323.31	69151000000	292	1.06390232	0.795218036	-0.112654686	-2.049370108	sp|P07003|POXB_ECOLI	sp|P07003|POXB_ECOLI	241
31.0326252	30.92846489	30.95039558	30.80724144	31.02095222	30.96140862	31.03177071	30.78760529						20	20	20	55.4	55.4	55.4	44.63	0	323.31	24041000000	138	0.10445199	0.929407033	-0.02075243	-0.283629418	sp|P07004|PROA_ECOLI	sp|P07004|PROA_ECOLI	242
31.25805473	31.57992554	31.46660042	31.90296936	31.6410408	31.45522881	31.89908218	31.76160812						15	15	15	44.4	44.4	44.4	41.25	0	261.91	38706000000	136	0.361274634	0.807801375	-0.137352467	-0.83588569	sp|P07012|RF2_ECOLI	sp|P07012|RF2_ECOLI	243
33.75394058	33.50320435	33.50320435	33.47532654	33.54190063	33.50344086	33.52892303	33.41450119						20	20	20	85.7	85.7	85.7	26.77	0	323.31	1.515E+11	564	0.376458493	0.801504894	0.061727524	0.864981024	sp|P07014|SDHB_ECOLI	sp|P07014|SDHB_ECOLI	244
31.1323452	30.77383995	30.66915321	30.3218441	30.50066376	30.52589226	30.54977036	30.391922						23	23	22	47.4	47.4	45.6	59.943	0	316.61	18555000000	117	0.653810468	0.795218036	0.232233524	1.362658028	sp|P07017|MCP2_ECOLI;sp|P02942|MCP1_ECOLI	sp|P07017|MCP2_ECOLI	245
26.67707443	26.68552017	26.4785099	26.4584198	26.8531723	26.64430237	26.69816399	26.86313438						7	7	7	23.9	23.9	23.9	42.042	0	27.847	1224400000	26	1.211900097	0.795218036	-0.189812183	-2.296547877	sp|P07023|TYRA_ECOLI	sp|P07023|TYRA_ECOLI	246
31.289505	31.7402916	31.50819397	31.97739601	31.89363289	31.55636406	31.93593025	31.97930527						26	26	26	65.8	65.8	65.8	60.823	0	323.31	44193000000	211	0.560652398	0.795218036	-0.212461472	-1.200992751	sp|P07024|USHA_ECOLI	sp|P07024|USHA_ECOLI	247
27.65130043	27.41449738	27.28321457	27.41530418	27.45269775	27.14491653	27.85537148	27.8006382						15	15	15	49.1	49.1	49.1	47.056	0	113.86	2244300000	49	0.277794142	0.840727676	-0.122326851	-0.670516631	sp|P07102|PPA_ECOLI	sp|P07102|PPA_ECOLI	248
26.47625542	26.08555603	26.25062561	25.60893631	25.85493088	26.23963356	26.09689713	25.77281189						5	5	5	32.7	32.7	32.7	28.653	0	71.165	767030000	19	0.213972626	0.869871202	0.114274979	0.536393945	sp|P07109|HISP_ECOLI	sp|P07109|HISP_ECOLI	249
