,Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
380,sp|O94916|NFAT5_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.443988326,0.179781869,-2.469594563,14,0.027005457,0.054839725,NA,0.305555556,0.305555556
383,sp|O94986|CE152_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.210101281,0.335776807,-0.625717075,12,0.543218129,0.63057777,NA,0.555555556,0.388888889
386,sp|O95071|UBR5_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.651988633,0.214686908,3.036927774,15,0.00832239,0.020812527,NA,0.597222222,0.597222222
389,sp|O95104|SCAF4_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.310565664,0.157808153,-1.967995049,15,0.067838561,0.117350365,NA,0.260416667,0.260416667
392,sp|O95163|ELP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.615556415,0.335411001,-1.835230249,15,0.086377652,0.144235239,NA,0.383333333,0.383333333
395,sp|O95171|SCEL_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.130481634,0.079109853,-1.649372724,15,0.119850505,0.19064363,NA,0.166666667,0.166666667
398,sp|O95197|RTN3_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.580853452,0.234215666,2.479994027,15,0.0254919,0.05236887,NA,0.138888889,0.138888889
401,sp|O95202|LETM1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.899413606,0.625357424,-1.438239271,10,0.18091668,0.262610318,NA,0.416666667,0.416666667
404,sp|O95218|ZRAB2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.126012194,0.038787589,-3.248776175,15,0.005396823,0.014452202,NA,0.077380952,0.077380952
407,sp|O95235|KI20A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.326804993,0.107876963,-3.029423373,15,0.008450685,0.021067015,NA,0.266666667,0.266666667
410,sp|O95239|KIF4A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.07235456,0.210906214,0.343065095,15,0.736310184,0.791109995,NA,0.273809524,0.273809524
413,sp|O95292|VAPB_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.405351614,0.141479971,-2.865081259,15,0.011800768,0.02777342,NA,0.273809524,0.273809524
416,sp|O95297|MPZL1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.369795029,0.048923803,-7.558591267,15,1.72E-06,1.30E-05,NA,0.177083333,0.177083333
419,sp|O95347|SMC2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.705705841,0.775245545,-0.91029977,14,0.378070819,0.476111388,NA,0.388888889,0.388888889
422,sp|O95359|TACC2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.08609869,0.156151301,0.55137991,15,0.58949317,0.669131633,NA,0.320512821,0.320512821
425,sp|O95425|SVIL_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.202348905,0.062319575,-3.246955768,15,0.005416991,0.014481789,NA,0.183333333,0.183333333
428,sp|O95433|AHSA1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.433772142,0.210133452,2.064269816,15,0.056734222,0.101492105,NA,0.166666667,0.166666667
431,sp|O95453|PARN_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.229421581,0.054280109,-4.226623449,15,0.000732459,0.002667765,NA,0.125,0.125
434,sp|O95466|FMNL1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.313428725,0.067775052,-4.624544195,15,0.00033051,0.00138849,NA,0.133333333,0.133333333
437,sp|O95613|PCNT_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.259255922,0.312536787,-0.829521298,12,0.423004296,0.51871106,NA,0.5,0.25
440,sp|O95628|CNOT4_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.185458092,0.076706372,-2.41776645,15,0.028806116,0.058198615,NA,0.027777778,0.027777778
443,sp|O95684|CEP43_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.463003574,0.211629308,-2.187804603,15,0.044928342,0.083634094,NA,0.464285714,0.464285714
446,sp|O95747|OXSR1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.440268015,0.28961462,1.520185738,15,0.149260848,0.225954458,NA,0.263888889,0.263888889
449,sp|O95785|WIZ_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.167114353,0.052357975,-3.191765031,15,0.006065243,0.015920011,NA,0.166666667,0.166666667
452,sp|O95819|M4K4_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.286526122,0.067314541,-4.256526438,15,0.000689598,0.002546703,NA,0.055555556,0.055555556
455,sp|O95835|LATS1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.138712978,0.080146011,-1.730753364,15,0.104007932,0.168535303,NA,0.3125,0.3125
458,sp|O96028|NSD2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.339975795,0.108093957,-3.145187817,15,0.006671696,0.017255137,NA,0.277777778,0.277777778
461,sp|P00330|ADH1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.772628533,0.124908535,14.19141242,15,4.23E-10,7.64E-09,NA,0.447916667,0.447916667
464,sp|P00338|LDHA_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.438462474,0.185306941,-2.366141673,15,0.031861621,0.063483381,NA,0.342592593,0.342592593
467,sp|P00359|G3P3_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.431714537,0.352088982,6.906534029,11,2.57E-05,0.000145083,NA,0.716666667,0.383333333
470,sp|P00360|G3P1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.753355534,0.696881557,1.081038129,14,0.297950875,0.392652273,NA,0.527777778,0.444444444
473,sp|P00445|SODC_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.002469243,0.150313211,-0.016427318,10,0.987216618,0.988461532,NA,0.805555556,0.388888889
476,sp|P00519|ABL1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.370983204,0.085482727,-4.339861588,15,0.000583162,0.00224772,NA,0.324074074,0.324074074
479,sp|P00549|KPYK1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.791822219,0.259340745,6.909142708,15,4.98E-06,3.41E-05,NA,0.55952381,0.55952381
482,sp|P00558|PGK1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.194808876,0.046909224,-4.152890643,15,0.000850132,0.003028333,NA,0.227272727,0.227272727
485,sp|P00560|PGK_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.058965072,0.14304529,7.403005549,15,2.21E-06,1.64E-05,NA,0.578703704,0.578703704
488,sp|P00817|IPYR_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.368684743,0.35595497,6.654450541,15,7.68E-06,4.93E-05,NA,0.638888889,0.638888889
491,sp|P00925|ENO2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.521534321,0.265790091,1.962203782,15,0.068565639,0.118350256,NA,0.553030303,0.553030303
494,sp|P00942|TPIS_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.42296753,0.323769139,4.395006681,15,0.000522103,0.00205732,NA,0.416666667,0.416666667
497,sp|P00950|PMG1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.308600172,0.317056681,4.127338266,11,0.001679676,0.005366853,NA,0.785714286,0.452380952
500,sp|P01120|RAS2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.901500333,0.215029781,4.192444085,15,0.000784791,0.00282596,NA,0.513888889,0.513888889
503,sp|P02381|RMAR_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.685471948,0.331645088,2.066884065,12,0.061023505,0.107553081,NA,0.694444444,0.444444444
506,sp|P02400|RLA4_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,4.446561296,0.491510469,9.046727544,15,1.84E-07,1.71E-06,NA,0.489583333,0.489583333
509,sp|P02545|LMNA_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.21374779,0.19167214,-1.115174012,15,0.282324226,0.375486491,NA,0.319444444,0.319444444
512,sp|P02768|ALBU_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-1.12201804,0.653528689,-1.716861184,9,0.120135045,0.190774452,NA,0.541666667,0.291666667
515,sp|P02829|HSP82_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.651993277,0.461158915,3.582264643,10,0.00499287,0.013530167,NA,0.716666667,0.3
518,sp|P02994|EF1A_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.823176405,0.325540854,5.600453466,15,5.06E-05,0.000266128,NA,0.560606061,0.560606061
521,sp|P04075|ALDOA_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.509062989,0.107802082,-4.722199963,15,0.000272532,0.001160268,NA,0.404761905,0.404761905
524,sp|P04083|ANXA1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.514981215,0.071997146,-7.152800367,15,3.32E-06,2.33E-05,NA,0.25,0.25
527,sp|P04147|PABP_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.318708819,0.15999281,-1.992019636,14,0.066244089,0.115093669,NA,0.75,0.666666667
530,sp|P04150|GCR_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.230898341,0.188013065,-1.228097319,15,0.238332943,0.327398541,NA,0.357142857,0.357142857
533,sp|P04406|G3P_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.392638008,0.122116627,-3.215270663,15,0.00578025,0.01527294,NA,0.314516129,0.314516129
536,sp|P04456|RL25_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.505754628,0.221926565,6.78492289,15,6.15E-06,4.07E-05,NA,0.583333333,0.583333333
539,sp|P04786|TOP1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.879436195,0.073783469,39.02549237,13,7.33E-15,9.70E-13,NA,0.511904762,0.345238095
542,sp|P04792|HSPB1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.162609342,0.149458823,-1.087987576,15,0.293773662,0.387983306,NA,0.291666667,0.291666667
545,sp|P04802|SYDC_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.419204152,0.283079312,5.013450609,15,0.000154297,0.000694118,NA,0.483333333,0.483333333
548,sp|P04807|HXKB_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.364774838,0.240651546,1.515780157,11,0.15777146,0.236136738,NA,0.666666667,0.333333333
551,sp|P05114|HMGN1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.034562841,0.125727174,-0.274903506,15,0.787140705,0.83276445,NA,0.238095238,0.238095238
554,sp|P05317|RLA0_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,5.660480561,0.702259243,8.060385981,14,1.25E-06,9.81E-06,NA,0.614583333,0.53125
557,sp|P05319|RLA2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.422656331,0.113734472,12.50857639,15,2.45E-09,3.50E-08,NA,0.541666667,0.541666667
560,sp|P05387|RLA2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.357156675,0.04565181,-7.823494229,15,1.13E-06,8.94E-06,NA,0.325,0.325
563,sp|P05453|ERF3_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.569070003,0.089757036,17.48130374,15,2.20E-11,5.63E-10,NA,0.464285714,0.464285714
566,sp|P05455|LA_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.578321024,0.127403159,-4.539298934,15,0.000391438,0.001593856,NA,0.285714286,0.285714286
569,sp|P05694|METE_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.888888889,0.222222222
572,sp|P05749|RL22A_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.717807906,0.228693841,7.511386835,15,1.85E-06,1.39E-05,NA,0.375,0.375
575,sp|P05750|RS3_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.002234549,0.13476537,14.85718882,15,2.22E-10,4.30E-09,NA,0.37037037,0.37037037
578,sp|P05756|RS13_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.108908112,0.213861474,-0.509246052,15,0.617988851,0.691103025,NA,0.416666667,0.416666667
581,sp|P05787|K2C8_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.403268459,0.06738628,-5.984429772,15,2.50E-05,0.000142925,NA,0.174242424,0.174242424
584,sp|P06101|CDC37_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.970554493,0.126007404,23.57444406,14,1.15E-12,4.79E-11,NA,0.4375,0.354166667
587,sp|P06102|NOT3_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.684852511,0.114984173,14.65290806,13,1.84E-09,2.69E-08,NA,0.694444444,0.527777778
590,sp|P06105|SC160_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.01539633,0.156600505,12.86966685,15,1.65E-09,2.47E-08,NA,0.666666667,0.666666667
593,sp|P06168|ILV5_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.75,0.25
596,sp|P06169|PDC1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.64730577,0.193649006,8.506657517,15,4.01E-07,3.46E-06,NA,0.486111111,0.486111111
599,sp|P06400|RB_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.148980777,0.202241748,0.736647001,15,0.472701918,0.567814407,NA,0.333333333,0.333333333
602,sp|P06576|ATPB_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.362883286,0.36060846,-1.0063083,15,0.330225592,0.424613959,NA,0.4375,0.4375
605,sp|P06703|S10A6_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.788651107,0.223298237,-3.531828626,15,0.003019736,0.008847493,NA,0.183333333,0.183333333
608,sp|P06733|ENOA_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.405583419,0.037022618,-10.95501729,15,1.49E-08,1.79E-07,NA,0.177536232,0.177536232
611,sp|P06748|NPM_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.214893359,0.084389469,-2.546447576,15,0.02235483,0.04677137,NA,0.133333333,0.133333333
614,sp|P06782|SNF1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.304639892,0.217824128,5.989418638,15,2.48E-05,0.000142668,NA,0.395833333,0.395833333
617,sp|P06786|TOP2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.740806166,0.327107278,5.321820347,15,8.54E-05,0.000418737,NA,0.333333333,0.333333333
620,sp|P06787|CALM_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.697666369,0.315331679,2.212484237,14,0.044056386,0.082599223,NA,0.083333333,0
623,sp|P07149|FAS1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,3.716252974,0.571856859,6.498572004,15,1.01E-05,6.29E-05,NA,0.541666667,0.541666667
626,sp|P07195|LDHB_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.51151311,0.147766661,-3.461627311,15,0.003487624,0.009889905,NA,0.319444444,0.319444444
629,sp|P07237|PDIA1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.048745684,0.129290363,-0.377024882,15,0.711435561,0.770115658,NA,0.305555556,0.305555556
632,sp|P07248|ADR1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.608103886,0.1592259,16.37989731,14,1.58E-10,3.22E-09,NA,0.444444444,0.361111111
635,sp|P07260|IF4E_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.455129782,0.242372247,6.00369803,15,2.42E-05,0.000140049,NA,0.416666667,0.416666667
638,sp|P07264|LEUC_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.56314569,0.10735043,14.56114984,15,2.95E-10,5.58E-09,NA,0.4,0.4
641,sp|P07737|PROF1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.460566502,0.121057228,-3.804535348,15,0.001727141,0.005507428,NA,0.364583333,0.364583333
644,sp|P07814|SYEP_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.201352034,0.387660035,0.519403642,15,0.611058439,0.685767351,NA,0.401515152,0.401515152
647,sp|P07866|LTE1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.82928438,0.108581998,7.6374021,15,1.52E-06,1.16E-05,NA,0.651515152,0.651515152
650,sp|P07900|HS90A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.041015861,0.081766427,-0.501622278,15,0.623215257,0.696457304,NA,0.266666667,0.266666667
653,sp|P07910|HNRPC_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.66517841,0.215565753,3.085733244,15,0.007533565,0.019049843,NA,0.322072072,0.322072072
656,sp|P07948|LYN_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.012053626,0.09642017,0.125011454,14,0.902291817,0.928004796,NA,0.25,0.166666667
659,sp|P07951|TPM2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.886832024,0.303048343,-2.926371464,13,0.01179529,0.02777342,NA,0.5,0.5
662,sp|P08004|CHS1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.072127386,0.074454028,14.39985748,12,6.19E-09,7.93E-08,NA,0.523809524,0.273809524
665,sp|P08018|PBS2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.477716449,0.387023824,1.234333441,10,0.245298305,0.335226943,NA,0.761904762,0.345238095
668,sp|P08195|4F2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.328387861,0.03794396,-8.65454904,15,3.23E-07,2.85E-06,NA,0.189393939,0.189393939
671,sp|P08238|HS90B_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.41389148,0.073045676,-5.666201003,15,4.48E-05,0.000237916,NA,0.111111111,0.111111111
674,sp|P08524|ERG20_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.583333333,0.083333333
677,sp|P08581|MET_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.005054438,0.071378842,-0.070811425,15,0.944483315,0.958164827,NA,0.166666667,0.166666667
680,sp|P08670|VIME_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.248913542,0.050451841,-4.933685963,15,0.000180132,0.000799022,NA,0.215277778,0.215277778
683,sp|P08678|CYAA_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.524183488,0.290833897,1.802346608,14,0.093055041,0.153457181,NA,0.683333333,0.6
686,sp|P08729|K2C7_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.341742343,0.153091709,-2.23227205,15,0.041268176,0.078672104,NA,0.5,0.5
689,sp|P08758|ANXA5_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.573440298,0.091013947,-6.300576062,15,1.42E-05,8.65E-05,NA,0.270833333,0.270833333
692,sp|P09064|IF2B_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,2.662684143,0.196244309,13.56821074,15,7.93E-10,1.27E-08,NA,0.283333333,0.283333333
695,sp|P09211|GSTP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.169198199,0.08143336,-2.077750428,15,0.055319528,0.099600239,NA,0.041666667,0.041666667
698,sp|P09382|LEG1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.340330131,0.061919531,-5.496329251,15,6.15E-05,0.000315931,NA,0.208333333,0.208333333
701,sp|P09429|HMGB1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.687822684,0.317164957,2.168659148,15,0.046595272,0.086291792,NA,0.166666667,0.166666667
704,sp|P09547|SWI1_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,Inf,NA,NA,NA,NA,0,oneConditionMissing,0.75,0.083333333
707,sp|P09874|PARP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.048815021,0.443305539,-0.110115974,15,0.91377716,0.937388973,NA,0.458333333,0.458333333
710,sp|P09884|DPOLA_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.357801205,0.084451791,-4.236750941,15,0.000717647,0.002626631,NA,0.208333333,0.208333333
713,sp|P0CS90|HSP77_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.787632051,0.233104723,7.668793783,15,1.44E-06,1.12E-05,NA,0.652777778,0.652777778
716,sp|P10081|IF4A_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.527142552,0.349260239,4.372506171,8,0.002372498,0.007176242,NA,0.791666667,0.208333333
719,sp|P10244|MYBB_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.170790342,0.057912098,-2.949130602,15,0.00995099,0.024199344,NA,0.15625,0.15625
722,sp|P10591|HSP71_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.889308866,0.134645515,14.03172522,15,4.96E-10,8.66E-09,NA,0.5,0.5
725,sp|P10592|HSP72_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.75181669,0.074905779,23.38693641,15,3.23E-13,1.51E-11,NA,0.604166667,0.604166667
728,sp|P10599|THIO_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.352320647,0.164474293,-2.142101606,15,0.049002544,0.08985686,NA,0.25,0.25
731,sp|P10644|KAP0_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.6329584,0.14455127,-4.378781304,15,0.000539357,0.002114813,NA,0.3,0.3
734,sp|P10809|CH60_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.466064195,0.057139721,-8.15657102,15,6.78E-07,5.61E-06,NA,0.17,0.17
737,sp|P11021|BIP_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.333980387,0.071021458,-4.702527877,15,0.000283306,0.001202912,NA,0.183333333,0.183333333
740,sp|P11075|SEC7_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.712691089,0.210494048,8.136529761,12,3.16E-06,2.23E-05,NA,0.702380952,0.452380952
743,sp|P11137|MTAP2_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.060039069,0.103645468,-0.579273465,15,0.571002451,0.65396458,NA,0.069444444,0.069444444
746,sp|P11142|HSP7C_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,-0.434942121,0.111603573,-3.897206068,15,0.001429352,0.004683873,NA,0.297619048,0.297619048
749,sp|P11308|ERG_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.982997617,0.40694342,2.415563368,12,0.032580274,0.064752784,NA,0.416666667,0.416666667
752,sp|P11387|TOP1_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.127019774,0.26107951,0.486517591,15,0.633631963,0.705308779,NA,0.291666667,0.291666667
755,sp|P11388|TOP2A_HUMAN,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,0.081090396,0.150619755,0.538378223,15,0.598215028,0.675651113,NA,0.305555556,0.305555556
758,sp|P11972|SST2_YEAST,SP=Yeast;CT=Mixture;QY=4-SP=Yeast;CT=Mixture;QY=1,1.890123225,0.200919177,9.407380863,15,1.11E-07,1.09E-06,NA,0.041666667,0.041666667
